x÷·,y÷·,z÷·
462.284,-363.13,-28.31
462.393,-363.239,-28.197
462.523,-363.171,-28.252
462.418,-363.063,-28.453
462.483,-363.156,-28.453
462.284,-363.1,-28.363
462.332,-363.129,-28.31
462.279,-363.233,-28.208
462.353,-363.05,-28.369
462.429,-363.166,-28.236
462.333,-363.34,-28.298
462.319,-363.139,-28.329
462.301,-363.218,-28.256
462.163,-363.086,-28.189
462.12,-363.102,-28.104
462.131,-363.062,-28.347
462.107,-363.172,-28.336
462.126,-363.306,-28.512
462.093,-363.307,-28.336
462.297,-363.427,-28.429
462.242,-363.296,-28.29
462.09,-363.221,-28.338
462.066,-362.977,-28.247
462.051,-363.49,-28.192
462.062,-363.377,-28.051
462.178,-363.412,-28.279
462.086,-363.371,-28.456
462.019,-363.276,-28.297
462.182,-363.193,-28.265
462.261,-363.175,-28.447
462.013,-363.121,-28.386
461.963,-363.342,-28.417
462.105,-363.178,-28.298
462.119,-363.43,-28.25
462.033,-363.297,-28.399
462.081,-363.492,-28.385
462.132,-363.579,-28.361
462.248,-363.539,-28.43
462.272,-363.572,-28.515
462.179,-363.402,-28.464
462.193,-363.43,-28.37
462.081,-363.364,-28.358
462.35,-363.547,-28.213
462.394,-363.454,-28.256
462.325,-363.414,-28.371
462.111,-363.137,-28.434
462.079,-363.079,-28.461
462.17,-363.218,-28.362
462.042,-363.188,-28.347
462.076,-363.119,-28.405
462.214,-363.384,-28.286
462.255,-363.13,-28.281
462.333,-363.045,-28.362
462.16,-363.13,-28.38
462.198,-363.217,-28.372
462.143,-363.151,-28.463
462.156,-363.378,-28.458
462.2,-363.423,-28.32
462.264,-363.154,-28.368
462.207,-362.88,-28.275
462.181,-363.034,-28.258
462.222,-363.306,-28.264
462.126,-362.944,-28.346
462.207,-362.993,-28.35
462.214,-363.106,-28.398
462.182,-363.004,-28.4
462.191,-363.14,-28.471
462.136,-363.093,-28.419
462.168,-363.002,-28.432
462.234,-363.184,-28.424
462.207,-363.271,-28.445
462.209,-363.091,-28.344
462.217,-363.128,-28.422
462.135,-363.082,-28.321
462.08,-363.042,-28.354
462.067,-363.157,-28.279
462.238,-363.293,-28.302
462.126,-363.271,-28.368
462.061,-363.248,-28.39
462.153,-362.988,-28.31
462.175,-362.995,-28.382
462.28,-363.206,-28.505
462.236,-363.13,-28.478
462.2,-363.276,-28.481
462.137,-363.216,-28.412
462.15,-363.072,-28.326
462.071,-363.155,-28.377
462.127,-363.312,-28.322
462.068,-363.427,-28.444
462.17,-363.366,-28.398
462.093,-363.453,-28.265
462.134,-363.54,-28.283
462.238,-363.25,-28.42
462.181,-363.332,-28.419
462.235,-363.37,-28.392
462.289,-363.6,-28.441
462.056,-363.384,-28.279
462.075,-363.463,-28.169
462.056,-363.453,-28.393
461.995,-363.37,-28.21
462.185,-363.48,-28.242
462.183,-363.256,-28.219
462.377,-363.286,-28.309
462.281,-363.556,-28.27
462.274,-363.631,-28.27
462.33,-363.506,-28.393
462.167,-363.285,-28.384
462.249,-363.205,-28.233
462.342,-363.174,-28.276
462.119,-363.203,-28.172
462.272,-363.442,-28.292
462.227,-363.208,-28.308
462.217,-363.282,-28.313
462.201,-363.279,-28.299
462.04,-363.359,-28.29
462.144,-363.515,-28.21
462.089,-363.424,-28.081
462.119,-363.224,-28.157
462.083,-363.167,-28.185
462.113,-363.216,-28.168
462.231,-363.242,-28.297
462.163,-363.269,-28.402
462.308,-363.257,-28.36
462.387,-363.376,-28.25
462.358,-363.339,-28.2
462.264,-363.402,-28.268
462.129,-363.212,-28.207
462.298,-363.32,-28.2
462.07,-363.262,-28.21
462.104,-363.402,-28.257
461.998,-363.32,-28.286
462.042,-363.299,-28.282
461.931,-363.289,-28.323
461.911,-363.343,-28.519
462.135,-363.19,-28.451
462.088,-363.319,-28.369
462.068,-363.353,-28.301
462.121,-363.336,-28.294
462.134,-363.223,-28.278
462.096,-363.3,-28.421
462.122,-363.266,-28.361
462.111,-363.199,-28.51
462.066,-363.156,-28.334
462.035,-363.414,-28.462
462.086,-363.245,-28.502
462.113,-362.966,-28.347
462.227,-363.111,-28.515
462.332,-363.318,-28.417
462.175,-363.441,-28.263
462.294,-363.341,-28.432
462.413,-363.513,-28.387
462.266,-363.324,-28.214
462.368,-363.289,-28.361
462.237,-363.42,-28.448
462.181,-363.361,-28.457
462.19,-363.475,-28.415
462.295,-363.396,-28.459
462.273,-363.234,-28.45
462.218,-363.304,-28.377
462.3,-363.35,-28.403
462.291,-363.126,-28.306
461.992,-363.151,-28.394
462.094,-363.156,-28.272
462.218,-363.208,-28.378
462.091,-363.218,-28.28
462.309,-363.312,-28.246
462.27,-363.274,-28.295
462.138,-363.362,-28.204
462.142,-363.284,-28.215
462.271,-363.234,-28.182
462.299,-363.164,-28.315
462.218,-363.008,-28.297
462.472,-363.121,-28.407
462.335,-363.226,-28.324
462.377,-363.253,-28.338
462.272,-363.103,-28.296
462.303,-363.308,-28.404
462.295,-363.283,-28.341
462.259,-363.178,-28.448
462.198,-363.289,-28.335
462.325,-363.208,-28.349
462.33,-363.118,-28.178
462.321,-363.317,-28.357
462.47,-363.135,-28.234
462.469,-363.108,-28.25
462.414,-363.22,-28.34
462.222,-363.336,-28.447
462.287,-363.153,-28.265
462.222,-363.159,-28.282
462.223,-362.964,-28.132
462.233,-363.124,-28.038
462.275,-363.144,-28.318
462.187,-363.201,-28.242
462.08,-363.243,-28.201
462.042,-363.218,-28.215
462.058,-363.285,-28.413
462.108,-363.375,-28.286
462.092,-363.3,-28.282
462.031,-363.278,-28.265
462.029,-363.225,-28.371
462.158,-363.139,-28.613
462.032,-363.129,-28.567
462.039,-363.151,-28.405
462.035,-363.239,-28.468
461.966,-363.105,-28.408
462.151,-363.182,-28.428
462.087,-363.171,-28.346
462.371,-363.102,-28.657
462.12,-363.154,-28.604
462.121,-363.152,-28.443
462.163,-363.212,-28.509
462.095,-363.24,-28.552
462.312,-363.011,-28.523
462.273,-363.167,-28.488
462.311,-363.328,-28.423
462.276,-363.105,-28.458
462.216,-363.157,-28.237
462.304,-362.948,-28.343
462.427,-362.92,-28.312
462.398,-363.149,-28.294
462.359,-362.976,-28.434
462.239,-362.95,-28.439
462.159,-363.037,-28.594
462.048,-363.25,-28.361
462.111,-363.137,-28.434
462.079,-363.079,-28.461
462.17,-363.218,-28.362
462.042,-363.188,-28.347
462.076,-363.119,-28.405
462.214,-363.384,-28.286
462.255,-363.13,-28.281
462.333,-363.045,-28.362
462.16,-363.13,-28.38
462.198,-363.217,-28.372
462.143,-363.151,-28.463
462.156,-363.378,-28.458
462.2,-363.423,-28.32
462.264,-363.154,-28.368
462.207,-362.88,-28.275
462.181,-363.034,-28.258
462.222,-363.306,-28.264
462.126,-362.944,-28.346
462.207,-362.993,-28.35
462.214,-363.106,-28.398
462.182,-363.004,-28.4
461.927,-363.136,-28.259
461.848,-363.081,-28.34
461.981,-363.104,-28.274
462.059,-363.222,-28.306
462.027,-363.222,-28.348
462.042,-363.294,-28.418
461.98,-363.273,-28.326
462.176,-363.263,-28.112
462.066,-363.213,-28.333
462.118,-363.302,-28.306
462.213,-363.153,-28.307
461.962,-363.104,-28.11
462.09,-363.291,-28.183
462.241,-363.038,-28.06
462.119,-363.176,-28.319
462.166,-363.195,-28.35
462.234,-363.091,-28.319
462.366,-363.271,-28.262
462.406,-363.317,-28.271
462.37,-363.344,-28.286
462.403,-363.181,-28.281
462.208,-363.343,-28.411
461.939,-363.153,-28.58
462.088,-363.329,-28.354
462.117,-363.303,-28.371
462.166,-363.344,-28.416
462.134,-363.163,-28.263
462.261,-363.188,-28.367
462.319,-363.301,-28.323
462.275,-363.369,-28.424
462.023,-363.389,-28.269
461.945,-363.284,-28.428
462.129,-363.188,-28.449
462.127,-363.319,-28.351
462.028,-363.411,-28.36
462.002,-363.521,-28.507
462.175,-363.623,-28.429
462.05,-363.512,-28.574
462.04,-363.508,-28.585
462.026,-363.313,-28.431
462.128,-363.164,-28.476
462.219,-363.192,-28.498
462.172,-363.221,-28.308
462.228,-363.197,-28.285
462.231,-363.239,-28.346
462.072,-363.086,-28.349
462.258,-363.217,-28.402
462.374,-363.426,-28.424
462.166,-363.272,-28.341
462.138,-363.278,-28.254
462.223,-363.341,-28.455
462.263,-363.362,-28.412
462.339,-363.331,-28.39
462.376,-363.134,-28.452
462.448,-363.091,-28.317
462.304,-363.375,-28.305
462.314,-363.396,-28.35
462.414,-363.318,-28.456
462.424,-363.33,-28.376
462.316,-363.589,-28.298
462.402,-363.191,-28.391
462.244,-363.304,-28.375
462.394,-363.352,-28.352
462.289,-363.495,-28.28
462.226,-363.3,-28.38
462.227,-363.373,-28.358
462.23,-363.313,-28.449
462.189,-363.212,-28.484
462.285,-363.313,-28.433
462.204,-363.081,-28.374
462.226,-363.285,-28.244
462.216,-363.044,-28.195
462.275,-363.135,-28.288
462.138,-363.172,-28.266
462.057,-363.213,-28.315
461.976,-363.491,-28.205
462.068,-363.241,-28.4
462.108,-363.076,-28.323
462.113,-362.966,-28.347
462.227,-363.111,-28.515
462.332,-363.318,-28.417
462.175,-363.441,-28.263
462.294,-363.341,-28.432
462.413,-363.513,-28.387
462.266,-363.324,-28.214
462.368,-363.289,-28.361
462.237,-363.42,-28.448
462.181,-363.361,-28.457
462.19,-363.475,-28.415
462.295,-363.396,-28.459
462.273,-363.234,-28.45
462.218,-363.304,-28.377
462.3,-363.35,-28.403
462.291,-363.126,-28.306
461.992,-363.151,-28.394
462.094,-363.156,-28.272
462.218,-363.208,-28.378
462.091,-363.218,-28.28
462.309,-363.312,-28.246
462.27,-363.274,-28.295
462.187,-363.402,-28.376
462.244,-363.262,-28.381
462.161,-363.149,-28.418
462.305,-363.236,-28.556
462.243,-363.315,-28.409
462.306,-363.279,-28.384
462.143,-363.102,-28.533
462.281,-363.228,-28.43
462.334,-363.221,-28.236
462.081,-363.085,-28.411
462.089,-363.163,-28.593
462.076,-363.256,-28.546
462.195,-363.049,-28.49
462.343,-362.964,-28.418
462.233,-363.063,-28.488
462.077,-363.171,-28.448
462.133,-363.15,-28.403
462.295,-363.135,-28.492
462.34,-363.072,-28.471
462.22,-363.146,-28.45
462.243,-363.314,-28.506
462.221,-363.627,-28.472
462.049,-363.377,-28.59
462.011,-363.226,-28.501
462.047,-363.376,-28.531
462.102,-363.356,-28.412
462.089,-363.269,-28.355
462.124,-363.218,-28.395
462.174,-363.462,-28.572
462.158,-363.427,-28.534
462.076,-363.441,-28.406
462.227,-363.291,-28.343
462.047,-363.256,-28.387
462.135,-363.338,-28.544
462.249,-363.267,-28.499
462.21,-363.112,-28.483
462.091,-363.179,-28.532
462.186,-363.166,-28.425
462.219,-362.962,-28.594
462.168,-363.29,-28.399
461.983,-363.307,-28.349
462.131,-363.436,-28.43
462.288,-363.454,-28.485
462.337,-363.345,-28.471
461.981,-363.094,-28.276
462.119,-363.244,-28.341
462.227,-363.175,-28.321
462.146,-363.145,-28.501
462.1,-363.241,-28.446
462.144,-363.448,-28.362
462.244,-363.358,-28.413
462.113,-363.262,-28.351
462.198,-363.129,-28.364
462.092,-363.242,-28.348
462.229,-363.262,-28.352
462.377,-363.242,-28.398
462.264,-363.313,-28.46
462.566,-363.232,-28.34
462.432,-363.169,-28.397
462.389,-363.436,-28.441
462.281,-363.418,-28.379
462.324,-363.316,-28.424
462.364,-363.332,-28.441
462.074,-363.128,-28.451
462.098,-362.96,-28.602
462.091,-363.294,-28.367
462.239,-363.301,-28.431
462.027,-363.032,-28.349
462.005,-363.165,-28.326
461.891,-363.21,-28.364
461.92,-363.125,-28.276
462.023,-363.279,-28.302
462.059,-363.295,-28.321
462.054,-363.162,-28.222
461.974,-363.176,-28.228
462.057,-363.123,-28.343
462.117,-363.408,-28.445
461.88,-363.383,-28.174
461.867,-363.255,-28.147
461.901,-363.143,-28.465
461.853,-363.118,-28.403
461.894,-363.216,-28.393
461.939,-363.08,-28.42
462.073,-363.009,-28.255
462.152,-363.097,-28.275
462.11,-363.093,-28.289
461.927,-363.136,-28.259
461.848,-363.081,-28.34
461.981,-363.104,-28.274
462.059,-363.222,-28.306
462.027,-363.222,-28.348
462.042,-363.294,-28.418
461.98,-363.273,-28.326
462.176,-363.263,-28.112
462.066,-363.213,-28.333
462.118,-363.302,-28.306
462.213,-363.153,-28.307
461.962,-363.104,-28.11
462.09,-363.291,-28.183
462.241,-363.038,-28.06
462.198,-363.113,-28.399
462.103,-363.244,-28.385
462.033,-363.334,-28.248
462.154,-363.384,-28.218
462.051,-363.178,-28.329
462.04,-363.118,-28.448
462.095,-363.206,-28.507
462.214,-363.212,-28.424
462.145,-363.33,-28.369
462.128,-363.181,-28.43
462.174,-363.459,-28.456
462.254,-363.482,-28.571
462.029,-363.408,-28.41
461.953,-363.355,-28.276
462.101,-363.272,-28.339
462.105,-363.305,-28.404
462.109,-363.144,-28.335
462.193,-362.967,-28.313
462.12,-363.004,-28.411
462.12,-363.266,-28.464
462.017,-363.311,-28.177
462.092,-363.173,-28.263
462.249,-363.059,-28.396
462.17,-363.144,-28.223
462.346,-363.261,-28.308
462.3,-363.217,-28.436
462.258,-363.028,-28.496
462.157,-363.305,-28.489
462.249,-363.256,-28.517
462.369,-363.187,-28.417
462.346,-363.323,-28.196
462.455,-363.155,-28.478
462.27,-363.356,-28.475
462.311,-363.173,-28.334
462.324,-363.391,-28.399
462.207,-363.305,-28.299
462.265,-363.288,-28.203
462.343,-363.027,-28.337
462.254,-363.055,-28.375
462.473,-363.168,-28.411
462.339,-363.301,-28.335
462.265,-363.28,-28.364
462.198,-363.061,-28.424
462.081,-363.006,-28.492
462.224,-363.052,-28.468
462.175,-363.179,-28.436
462.314,-363.137,-28.456
462.338,-363.114,-28.362
462.162,-363.148,-28.437
462.129,-363.213,-28.486
462.205,-363.258,-28.416
462.13,-363.272,-28.329
462.134,-363.188,-28.425
462.04,-363.035,-28.506
461.956,-363.325,-28.483
462.054,-363.412,-28.44
462.039,-363.182,-28.376
462.021,-363.236,-28.487
462.059,-363.262,-28.47
462.104,-363.272,-28.496
462.107,-363.501,-28.324
462.063,-363.233,-28.405
462.06,-363.279,-28.321
462.09,-363.319,-28.262
462.108,-363.242,-28.123
462.184,-363.324,-28.114
462.107,-363.266,-28.198
462.19,-363.349,-28.291
462.363,-363.34,-28.339
462.152,-363.139,-28.51
462.274,-363.276,-28.334
462.258,-363.18,-28.462
462.238,-363.273,-28.462
462.268,-363.227,-28.47
462.181,-363.271,-28.447
462.263,-363.288,-28.466
462.333,-363.391,-28.361
462.197,-363.407,-28.314
462.104,-363.331,-28.326
462.117,-363.32,-28.472
462.095,-363.343,-28.531
462.265,-363.231,-28.558
462.164,-363.13,-28.443
462.156,-363.264,-28.391
462.188,-363.357,-28.381
462.175,-363.389,-28.184
462.028,-363.361,-28.322
462.187,-363.402,-28.376
462.244,-363.262,-28.381
462.161,-363.149,-28.418
462.305,-363.236,-28.556
462.243,-363.315,-28.409
462.306,-363.279,-28.384
462.143,-363.102,-28.533
462.281,-363.228,-28.43
462.334,-363.221,-28.236
462.081,-363.085,-28.411
462.089,-363.163,-28.593
462.076,-363.256,-28.546
462.195,-363.049,-28.49
462.178,-363.218,-28.366
462.223,-363.403,-28.241
462.213,-363.309,-28.307
462.04,-363.351,-28.396
462.275,-363.362,-28.22
462.187,-363.234,-28.314
462.134,-363.234,-28.172
462.212,-363.476,-28.294
462.304,-363.382,-28.339
462.238,-363.345,-28.256
462.101,-363.114,-28.303
462.27,-363.27,-28.404
462.242,-363.362,-28.289
462.197,-363.378,-28.302
462.232,-363.242,-28.238
462.224,-363.378,-28.289
462.224,-363.389,-28.299
462.249,-363.268,-28.356
462.342,-363.327,-28.275
462.153,-363.375,-28.293
462.381,-363.272,-28.244
462.236,-363.323,-28.23
462.345,-363.242,-28.26
462.238,-363.181,-28.482
462.277,-363.085,-28.449
462.321,-363.216,-28.264
462.273,-363.082,-28.17
462.048,-363.095,-28.233
462.289,-363.185,-28.224
462.356,-363.257,-28.132
462.544,-363.283,-28.321
462.514,-363.175,-28.401
462.373,-363.194,-28.373
462.329,-363.132,-28.147
462.193,-363.3,-28.277
462.114,-363.274,-28.249
462.109,-363.263,-28.283
461.963,-363.186,-28.339
462.063,-362.959,-28.327
462.106,-363.268,-28.172
462.11,-363.379,-28.242
462.187,-363.208,-28.215
462.017,-363.062,-28.361
461.851,-363.26,-28.187
461.957,-363.355,-28.182
462.005,-363.232,-28.337
462.146,-363.016,-28.214
462.023,-363.368,-28.253
462.024,-363.397,-28.326
462.115,-363.201,-28.363
462.203,-363.281,-28.294
462.214,-363.212,-28.404
462.094,-363.227,-28.372
462.176,-363.246,-28.299
462.112,-363.274,-28.295
462.128,-363.346,-28.327
462.274,-363.361,-28.395
462.203,-363.055,-28.45
462.239,-363.167,-28.312
462.183,-363.085,-28.201
462.218,-363.168,-28.318
462.157,-363.347,-28.286
462.234,-363.377,-28.276
462.097,-363.325,-28.334
462.192,-363.266,-28.364
462.122,-363.258,-28.38
461.979,-363.19,-28.222
462.143,-363.323,-28.382
462.074,-363.127,-28.274
462.167,-363.036,-28.251
462.127,-363.001,-28.18
462.116,-363.243,-28.373
462.139,-363.346,-28.308
462.146,-363.301,-28.311
462.226,-363.136,-28.4
462.027,-363.101,-28.384
462.198,-363.113,-28.399
462.103,-363.244,-28.385
462.033,-363.334,-28.248
462.154,-363.384,-28.218
462.051,-363.178,-28.329
462.04,-363.118,-28.448
462.095,-363.206,-28.507
462.214,-363.212,-28.424
462.145,-363.33,-28.369
462.128,-363.181,-28.43
462.174,-363.459,-28.456
462.254,-363.482,-28.571
462.029,-363.408,-28.41
461.953,-363.355,-28.276
462.101,-363.272,-28.339
462.105,-363.305,-28.404
462.109,-363.144,-28.335
462.193,-362.967,-28.313
462.12,-363.004,-28.411
462.12,-363.266,-28.464
462.017,-363.311,-28.177
462.092,-363.173,-28.263
462.249,-363.059,-28.396
462.17,-363.144,-28.223
462.212,-363.224,-28.14
462.295,-363.272,-28.158
462.285,-363.238,-28.143
462.347,-363.271,-28.226
462.071,-363.19,-28.102
462.32,-363.17,-28.164
462.326,-363.103,-28.145
462.177,-363.135,-28.23
462.231,-363.076,-28.043
462.316,-363.02,-28.186
462.29,-363.314,-28.266
462.183,-363.367,-28.169
462.263,-363.381,-28.303
462.189,-363.239,-28.317
462.278,-363.312,-28.281
462.129,-363.323,-28.213
462.173,-363.193,-28.218
462.154,-363.241,-28.228
462.229,-363.196,-28.13
462.33,-363.333,-28.274
462.344,-363.154,-28.249
462.306,-363.269,-28.136
462.433,-363.263,-28.151
462.455,-363.383,-28.303
462.454,-363.307,-28.257
462.425,-363.207,-28.053
462.426,-363.072,-28.155
462.283,-363.226,-28.16
462.222,-363.232,-28.191
462.293,-363.174,-28.177
462.415,-363.216,-28.102
462.465,-363.105,-28.267
462.393,-363.105,-28.257
462.32,-363.105,-28.308
462.359,-363.175,-28.128
462.109,-363.297,-28.224
462.346,-363.183,-28.242
462.282,-363.289,-28.164
462.201,-363.108,-28.073
462.166,-363.227,-28.125
462.277,-363.281,-28.13
462.201,-363.058,-28.206
462.1,-363.213,-28.246
462.37,-363.454,-28.226
462.149,-363.275,-28.269
462.093,-363.593,-28.242
462.24,-363.512,-28.305
462.243,-363.322,-28.231
462.388,-363.229,-28.128
462.311,-363.417,-28.109
462.224,-363.226,-28.108
462.187,-363.437,-28.442
462.263,-363.414,-28.31
462.166,-363.345,-28.256
462.179,-363.433,-28.214
462.198,-363.196,-28.389
462.17,-363.244,-28.372
462.102,-363.287,-28.279
462.166,-363.374,-28.397
462.293,-363.3,-28.334
462.414,-363.411,-28.34
462.349,-363.466,-28.279
462.284,-363.223,-28.363
462.251,-363.192,-28.308
462.115,-363.302,-28.445
462.189,-363.321,-28.449
461.981,-363.425,-28.367
462.152,-363.363,-28.318
462.086,-363.534,-28.227
462.161,-363.337,-28.424
462.125,-363.277,-28.32
462.07,-363.224,-28.243
462.167,-363.36,-28.29
462.178,-363.218,-28.366
462.223,-363.403,-28.241
462.213,-363.309,-28.307
462.04,-363.351,-28.396
462.275,-363.362,-28.22
462.187,-363.234,-28.314
462.134,-363.234,-28.172
462.212,-363.476,-28.294
462.304,-363.382,-28.339
462.238,-363.345,-28.256
462.101,-363.114,-28.303
462.27,-363.27,-28.404
462.242,-363.362,-28.289
462.197,-363.378,-28.302
462.232,-363.242,-28.238
462.224,-363.378,-28.289
462.224,-363.389,-28.299
462.249,-363.268,-28.356
462.342,-363.327,-28.275
462.153,-363.375,-28.293
462.381,-363.272,-28.244
462.236,-363.323,-28.23
462.345,-363.242,-28.26
462.238,-363.181,-28.482
