x÷·,y÷·,z÷·
-599.671,-238.625,170.02
-599.573,-238.541,170.133
-599.572,-238.546,169.996
-599.71,-238.503,170.053
-599.627,-238.704,170.087
-599.69,-238.812,170.084
-599.743,-238.794,170.032
-599.669,-238.655,170.144
-599.653,-238.727,170.092
-599.524,-238.746,170.171
-599.35,-238.628,170.232
-599.49,-238.705,170.113
-599.558,-238.607,170.096
-599.534,-238.61,169.903
-599.619,-238.682,169.982
-599.577,-238.565,169.977
-599.581,-238.479,170.002
-599.575,-238.669,170.096
-599.521,-238.801,170.197
-599.679,-238.755,170.184
-599.576,-238.769,170.262
-599.535,-238.779,170.112
-599.558,-238.648,170.299
-599.512,-238.695,170.042
-599.359,-238.814,169.94
-599.464,-238.774,170.079
-599.574,-238.589,170.175
-599.481,-238.657,170.251
-599.572,-238.718,170.274
-599.525,-238.556,170.154
-599.57,-238.527,170.112
-599.536,-238.535,170.17
-599.674,-238.571,170.11
-599.674,-238.597,170.513
-599.633,-238.561,170.639
-599.656,-238.756,170.474
-599.43,-238.661,170.483
-599.627,-238.74,170.506
-599.746,-238.781,170.448
-599.693,-238.686,170.185
-599.739,-238.558,170.165
-599.766,-238.622,170.184
-599.795,-238.723,170.137
-599.611,-238.733,170.098
-599.611,-238.808,170.091
-599.683,-238.787,170.232
-599.618,-238.665,170.084
-599.441,-238.608,170.059
-599.483,-238.635,170.218
-599.484,-238.653,170.091
-599.408,-238.642,170.274
-599.454,-238.633,170.297
-599.598,-238.728,170.087
-599.431,-238.756,170.092
-599.528,-238.732,170.164
-599.463,-238.716,170.167
-599.333,-238.733,170.175
-599.418,-238.633,170.282
-599.378,-238.596,170.293
-599.431,-238.643,170.129
-599.361,-238.596,170.194
-599.477,-238.722,170.322
-599.547,-238.778,170.337
-599.47,-238.735,170.329
-599.435,-238.618,170.243
-599.411,-238.694,170.152
-599.266,-238.683,170.128
-599.386,-238.729,170.173
-599.578,-238.735,170.311
-599.368,-238.723,170.12
-599.385,-238.737,170.151
-599.438,-238.738,170.093
-599.427,-238.691,170.17
-599.481,-238.737,170.135
-599.415,-238.692,170.177
-599.346,-238.869,170.188
-599.426,-238.771,170.35
-599.563,-238.597,170.227
-599.551,-238.45,170.312
-599.647,-238.669,170.274
-599.6,-238.756,170.117
-599.665,-238.725,170.056
-599.627,-238.586,170.104
-599.675,-238.625,170.163
-599.679,-238.683,170.183
-599.577,-238.662,170.219
-599.625,-238.696,170.158
-599.551,-238.505,170.133
-599.489,-238.508,170.305
-599.708,-238.512,170.195
-599.497,-238.491,170.223
-599.417,-238.6,170.2
-599.373,-238.638,170.165
-599.496,-238.442,170.1
-599.382,-238.622,170.283
-599.535,-238.681,170.264
-599.622,-238.703,170.266
-599.578,-238.513,170.245
-599.514,-238.446,170.119
-599.626,-238.577,170.077
-599.594,-238.696,170.052
-599.627,-238.656,170.153
-599.512,-238.683,170.101
-599.419,-238.815,170.117
-599.4,-238.707,170.162
-599.514,-238.726,170.072
-599.437,-238.728,170.182
-599.462,-238.469,170.285
-599.541,-238.44,170.153
-599.494,-238.429,170.249
-599.552,-238.464,170.337
-599.579,-238.374,170.237
-599.514,-238.529,170.042
-599.503,-238.505,170.137
-599.467,-238.37,170.243
-599.497,-238.641,170.252
-599.451,-238.515,170.192
-599.454,-238.557,170.164
-599.43,-238.45,170.041
-599.3,-238.495,170.096
-599.519,-238.656,170.122
-599.516,-238.788,169.857
-599.515,-238.571,169.996
-599.365,-238.529,170.112
-599.42,-238.534,170.206
-599.467,-238.56,170.19
-599.444,-238.411,170.192
-599.389,-238.514,170.043
-599.441,-238.554,170.055
-599.526,-238.461,170.033
-599.437,-238.54,170.052
-599.319,-238.605,170.274
-599.529,-238.633,170.228
-599.51,-238.735,170.264
-599.4,-238.644,169.967
-599.473,-238.531,170.019
-599.493,-238.548,170.004
-599.389,-238.649,170.026
-599.373,-238.581,169.926
-599.449,-238.514,169.945
-599.387,-238.558,170.052
-599.54,-238.612,170.034
-599.51,-238.655,169.988
-599.529,-238.512,170.045
-599.445,-238.32,170.012
-599.378,-238.456,169.881
-599.399,-238.354,169.991
-599.34,-238.369,170.017
-599.268,-238.324,170.07
-599.27,-238.555,170.086
-599.379,-238.638,170.148
-599.348,-238.682,170.171
-599.36,-238.536,170.187
-599.413,-238.34,170.228
-599.317,-238.496,170.21
-599.308,-238.682,170.103
-599.266,-238.467,169.996
-599.269,-238.489,170.052
-599.269,-238.592,169.976
-599.168,-238.522,170.022
-599.215,-238.516,170.06
-599.376,-238.504,170.036
-599.288,-238.456,170.118
-599.358,-238.461,170.099
-599.331,-238.488,170.11
-599.332,-238.522,170.133
-599.243,-238.49,170.21
-599.302,-238.43,170.193
-599.455,-238.549,170.065
-599.448,-238.489,169.954
-599.593,-238.618,170.136
-599.527,-238.498,170.089
-599.46,-238.541,169.997
-599.527,-238.457,170.001
-599.393,-238.578,170.194
-599.342,-238.419,170.094
-599.353,-238.339,169.977
-599.214,-238.578,170.019
-599.331,-238.741,170.059
-599.301,-238.492,170.022
-599.276,-238.525,170.043
-599.285,-238.554,170.004
-599.258,-238.565,169.974
-599.274,-238.526,169.874
-599.498,-238.569,169.927
-599.496,-238.674,170.019
-599.272,-238.594,169.97
-599.323,-238.5,170.047
-599.289,-238.396,170.073
-599.36,-238.485,170.04
-599.328,-238.616,169.977
-599.166,-238.363,170.006
-599.227,-238.544,170.113
-599.24,-238.567,170.056
-599.265,-238.628,170.128
-599.216,-238.629,170.006
-599.327,-238.677,169.973
-599.256,-238.662,170.176
-599.297,-238.574,170.106
-599.29,-238.535,170.019
-599.252,-238.462,170.01
-599.342,-238.622,170.149
-599.321,-238.441,170.234
-599.39,-238.556,170.233
-599.447,-238.62,170.122
-599.507,-238.54,170.169
-599.352,-238.572,170.043
-599.352,-238.488,170.221
-599.461,-238.446,170.058
-599.344,-238.417,170.103
-599.373,-238.368,170.083
-599.577,-238.361,170.055
-599.28,-238.482,170.079
-599.24,-238.324,169.996
-599.354,-238.295,170.084
-599.465,-238.344,170.072
-599.432,-238.41,170.16
-599.584,-238.479,170.099
-599.39,-238.562,169.961
-599.392,-238.623,170.14
-599.361,-238.579,170.105
-599.348,-238.459,170.037
-599.243,-238.493,170.106
-599.431,-238.546,170.185
-599.427,-238.493,170.293
-599.444,-238.451,170.271
-599.491,-238.372,170.147
-599.529,-238.463,170.198
-599.503,-238.587,170.088
-599.411,-238.262,170.023
-599.313,-238.391,170.117
-599.28,-238.275,170.178
-599.376,-238.422,170.268
-599.346,-238.393,170.205
-599.215,-238.48,170.294
-599.332,-238.426,170.193
-599.312,-238.473,170.144
-599.27,-238.442,170.161
-599.391,-238.447,170.102
-599.214,-238.63,170.179
-599.216,-238.466,170.183
-599.239,-238.547,170.188
-599.377,-238.392,170.277
-599.397,-238.393,170.22
-599.245,-238.497,170.192
-599.375,-238.55,170.225
-599.216,-238.426,170.141
-599.242,-238.376,170.173
-599.266,-238.238,170.187
-599.278,-238.2,170.273
-599.329,-238.353,170.246
-599.316,-238.392,170.227
-599.314,-238.387,170.263
-599.181,-238.395,170.289
-599.222,-238.452,170.164
-599.274,-238.237,170.19
-599.224,-238.347,170.268
-599.058,-238.415,170.215
-599.024,-238.21,170.273
-599.042,-238.261,170.277
-599.074,-238.24,170.162
-599.236,-238.328,170.12
-599.235,-238.361,170.113
-599.182,-238.299,169.937
-599.201,-238.408,170.05
-599.062,-238.273,170.064
-599.106,-238.254,170.052
-599.181,-238.343,169.98
-599.238,-238.265,169.864
-599.156,-238.299,169.973
-599.092,-238.522,170.051
-599.23,-238.493,170.151
-599.239,-238.496,170.146
-599.284,-238.545,170.16
-599.232,-238.456,170.195
-599.408,-238.345,170.08
-599.326,-238.379,170.079
-599.175,-238.406,169.974
-599.233,-238.475,170.051
-599.182,-238.369,170.022
-599.231,-238.261,170.036
-599.257,-238.194,170.12
-599.151,-238.139,170.194
-598.943,-238.128,170.061
-599.112,-238.299,170.203
-599.23,-238.304,170.26
-599.08,-238.458,170.184
-599.163,-238.263,170.224
-599.101,-238.152,170.26
-599.186,-238.247,170.228
-599.19,-238.148,170.194
-599.315,-238.249,170.311
-599.234,-238.245,170.259
-599.168,-238.348,170.324
-599.285,-238.435,170.216
-599.13,-238.435,170.29
-599.118,-238.356,170.199
-599.077,-238.435,170.128
-598.961,-238.406,170.154
-598.972,-238.419,170.057
-598.967,-238.354,170.015
-599.075,-238.39,170.147
-599.158,-238.177,169.951
-599.059,-238.166,170.108
-599.211,-238.35,170.118
-599.234,-238.524,170.192
-599.089,-238.388,170.27
-599.201,-238.34,170.19
-599.219,-238.217,170.299
-599.099,-238.518,170.323
-599.044,-238.434,170.427
-599.07,-238.413,170.787
-598.95,-238.448,170.827
-599.001,-238.501,170.586
-599.178,-238.581,170.591
-599.316,-238.397,170.632
-599.176,-238.205,170.735
-599.088,-238.006,170.632
-599.237,-238.112,170.53
-599.184,-238.135,170.633
-599.246,-238.128,170.549
-599.196,-238.179,170.548
-599.198,-238.328,170.777
-599.357,-238.273,170.647
-599.236,-238.107,170.773
-599.187,-238.098,170.715
-599.235,-238.294,170.249
-599.226,-238.401,170.108
-599.141,-238.26,170.201
-599.083,-238.31,170.159
-599.169,-238.365,170.192
-599.142,-238.35,170.15
-599.089,-238.406,170.117
-599.239,-238.485,170.146
-599.2,-238.369,170.274
-599.236,-238.203,170.248
-599.053,-238.258,170.26
-599.081,-238.471,170.098
-599.185,-238.337,169.912
-599.072,-238.293,170.056
-599.111,-238.422,170.164
-599.026,-238.375,170.138
-598.91,-238.505,170.187
-599.089,-238.51,170.261
-599.125,-238.287,170.236
-599.026,-238.388,170.237
-599.039,-238.407,170.155
-599.031,-238.532,170.25
-598.904,-238.455,170.214
-599.002,-238.449,170.232
-599.095,-238.36,170.226
-599.186,-238.454,170.072
-599.188,-238.344,170.063
-598.964,-238.432,170.107
-599.019,-238.47,170.079
-599.158,-238.301,170.109
-599.273,-238.282,170.184
-599.162,-238.196,170.217
-599.2,-238.283,170.119
-599.074,-238.376,170.043
-599.252,-238.413,170.133
-599.314,-238.373,170.205
-599.17,-238.403,170.222
-599.136,-238.385,170.122
-599.07,-238.451,169.924
-599.092,-238.27,170.018
-599.18,-238.332,170.125
-599.158,-238.295,170.244
-599.076,-238.369,170.14
-599.034,-238.463,170.22
-598.968,-238.609,170.228
-598.96,-238.325,170.089
-599.036,-238.353,170.061
-599.006,-238.282,170.099
-599.035,-238.317,170.019
-599.134,-238.302,170.079
-599.113,-238.346,170.036
-599.07,-238.361,170.07
-599.064,-238.402,170.02
-599.049,-238.568,170.097
-599.058,-238.414,170.234
-598.995,-238.359,170.095
-599.235,-238.434,170.202
-599.259,-238.455,170.121
-599.209,-238.35,170.187
-599.134,-238.575,170.125
-599.124,-238.49,170.114
-598.996,-238.459,170.134
-599.008,-238.413,170.191
-599.123,-238.515,170.105
-599.076,-238.38,170.129
-599.176,-238.461,170.14
-599.204,-238.446,170.14
-599.087,-238.379,170.296
-599.039,-238.29,170.414
-599.069,-238.349,170.339
-599.071,-238.261,170.22
-598.466,-238.308,170.183
-597.63,-238.585,170.289
-597.38,-239.266,170.311
-597.159,-239.585,170.503
-597.543,-240.054,171.047
-597.515,-240.117,171.002
-597.509,-240.066,171.005
-597.67,-239.934,170.91
-597.669,-240.007,170.984
-597.507,-239.973,171.008
-597.613,-240.047,171.046
-597.534,-240.123,171.052
-597.299,-240.064,170.867
-597.53,-240.023,170.926
-597.421,-240.147,170.992
-597.384,-240.103,170.981
-597.497,-240.231,170.885
-597.277,-240.003,170.933
-597.309,-240.094,170.943
-597.419,-240.061,171.03
-597.464,-240.308,170.97
-597.403,-240.174,171.021
-597.583,-239.925,171.095
-597.531,-239.953,170.963
-597.545,-240.156,170.935
-597.492,-240.055,170.853
-597.572,-240.038,170.95
-597.388,-239.952,170.913
-597.439,-240.123,170.896
-597.473,-240.28,170.843
-597.47,-240.147,170.84
-597.483,-240.012,170.82
-597.466,-240.071,170.961
-597.403,-240.021,170.96
-597.488,-240.11,171.128
-597.454,-240.033,170.919
-597.335,-240.119,170.932
-597.567,-240.109,170.978
-597.499,-240.1,171.09
-597.441,-240.078,171.162
-597.254,-240.096,171.026
-597.076,-240.196,170.914
-597.003,-240.133,170.821
-597.141,-240.181,170.654
-597.012,-240.241,170.737
-597.181,-240.014,170.711
-597.107,-240.158,170.808
-597.144,-240.133,170.866
-597.223,-240.086,170.905
-597.266,-240.077,170.788
-597.179,-240.028,170.746
-597.045,-240.046,170.857
-597.066,-240.224,170.788
-597.01,-240.049,170.751
-596.99,-240.159,170.811
-596.77,-239.976,170.808
-597.09,-240.018,170.725
-597.079,-239.901,170.82
-597.105,-240.119,170.939
-597.162,-239.995,170.848
-597.164,-239.852,170.901
-597.029,-240.062,170.816
-596.83,-240.105,170.931
-597.085,-239.911,170.963
-597.051,-239.755,170.889
-597.141,-239.96,170.852
-597.036,-240.054,170.715
-596.934,-240.133,170.785
-597.012,-240.128,170.883
-597.114,-240.14,170.96
-597.201,-240.22,170.962
-597.103,-240.106,170.968
-597.263,-240.306,170.937
-597.094,-240.208,170.954
-597.069,-240.137,170.845
-597.096,-240.08,170.8
-597.104,-240.123,170.766
-596.958,-239.937,170.814
-597.141,-240.023,170.812
-597.167,-240.202,170.716
-597.141,-240.144,170.76
-597.195,-240.226,170.776
-597.185,-240.32,170.729
-597.132,-240.139,170.904
-597.19,-239.98,170.791
-597.107,-240.179,170.822
-597.187,-240.154,170.848
-597.102,-240.417,170.845
-597.106,-240.395,170.943
-597.133,-240.297,170.821
-597.185,-240.142,170.844
-597.134,-240.223,170.824
-597.071,-240.183,170.88
-597.044,-240.059,171.001
-597.006,-239.918,170.917
-597.007,-240.021,170.873
-597.103,-240.012,170.839
-597.097,-239.793,170.846
-597.067,-239.915,170.86
-597.0,-239.96,170.945
-596.879,-240.074,171.055
-596.858,-240.067,171.039
-596.92,-239.807,170.903
-596.93,-239.88,170.884
-597.067,-240.022,170.734
-596.95,-239.898,170.695
-596.978,-239.671,170.674
-596.931,-239.857,170.779
-596.97,-239.875,170.713
-597.225,-239.903,170.727
-597.101,-239.89,170.786
-597.108,-239.858,170.832
-596.994,-239.957,170.908
-596.821,-239.85,170.783
-596.952,-239.946,170.735
-596.973,-239.89,170.725
-596.887,-239.804,170.806
-596.909,-239.997,170.669
-597.176,-240.116,170.821
-597.112,-240.104,170.851
-597.177,-240.09,170.916
-597.114,-240.051,170.99
-596.972,-240.138,170.86
-597.081,-239.923,170.984
-597.049,-240.017,171.111
-596.976,-240.186,171.099
-597.001,-240.178,170.866
-596.941,-240.15,170.9
-596.889,-240.017,170.907
-596.977,-239.966,170.779
-597.001,-239.992,170.804
-597.032,-240.001,170.654
-597.023,-240.115,170.764
-597.146,-240.057,170.857
-597.16,-239.998,170.782
-597.177,-240.01,170.771
-596.995,-239.916,170.736
-597.181,-239.816,170.879
-597.238,-239.888,170.871
-597.121,-239.92,170.852
-597.088,-240.117,170.96
-597.082,-240.026,170.848
-597.185,-239.857,170.767
-597.168,-240.003,170.818
-597.171,-239.878,170.831
-597.036,-240.17,170.829
-597.007,-240.151,170.833
-596.984,-240.165,170.868
-596.976,-239.931,170.882
-597.051,-239.997,170.768
-597.027,-239.891,170.769
-597.065,-239.832,170.888
-597.019,-240.044,170.904
-597.149,-240.053,170.928
-596.957,-240.0,170.92
-596.974,-239.963,171.002
-596.988,-239.932,170.824
-596.985,-240.014,170.829
-596.948,-239.862,170.868
-596.896,-239.836,170.809
-597.015,-239.758,170.827
-597.06,-239.917,170.959
-596.978,-240.041,170.769
-596.935,-239.857,170.867
-596.836,-239.944,170.869
-596.904,-239.934,170.927
-597.042,-239.724,170.794
-597.08,-239.866,170.838
-596.942,-239.936,170.863
-596.97,-240.033,170.884
-596.883,-240.114,170.874
-596.969,-240.163,170.85
-597.078,-239.917,170.903
-596.973,-239.926,170.92
-596.92,-239.934,170.879
-596.962,-239.962,170.913
-596.851,-239.993,170.673
-596.911,-240.029,170.834
-597.032,-240.007,170.827
-596.894,-240.024,170.829
-596.941,-240.165,170.732
-596.894,-239.974,170.686
-597.13,-239.901,170.751
-597.075,-239.86,170.834
-597.11,-239.834,170.887
-597.073,-240.026,170.84
-597.138,-239.941,170.754
-597.003,-239.841,170.893
-597.156,-239.844,170.796
-597.165,-239.909,170.879
-596.827,-239.917,170.891
-596.8,-239.762,171.011
-596.854,-239.922,170.936
-596.871,-239.903,170.807
-596.81,-240.111,170.957
-597.024,-240.039,171.21
-597.167,-240.054,171.224
-597.286,-240.068,171.5
-597.183,-239.912,171.505
-597.128,-239.9,171.482
-597.296,-239.847,171.498
-597.337,-239.934,171.367
-597.288,-239.994,171.064
-597.33,-240.125,171.316
-597.125,-240.087,171.122
-597.126,-239.989,171.01
-597.386,-240.023,170.954
-597.28,-239.743,170.982
-597.178,-239.745,171.084
-597.409,-239.741,170.915
-597.264,-239.998,171.087
-597.324,-239.92,171.137
-597.182,-239.986,171.136
-597.232,-240.172,171.037
-597.323,-240.193,170.986
-597.355,-240.066,171.05
-597.494,-239.884,171.025
-597.49,-240.111,171.015
-597.327,-240.055,170.978
-597.312,-239.999,171.034
-597.273,-239.97,171.047
-597.293,-240.032,171.076
-597.387,-240.165,171.16
