x÷·,y÷·,z÷·
-96.964,-172.168,215.858
-97.069,-172.177,215.917
-97.096,-172.393,215.781
-97.237,-172.517,215.729
-97.116,-172.479,215.941
-97.089,-172.448,215.888
-97.055,-172.348,215.911
-97.004,-172.407,215.933
-96.96,-172.482,215.945
-97.003,-172.481,215.841
-96.997,-172.302,215.84
-97.039,-172.447,215.795
-96.91,-172.283,215.79
-96.929,-172.303,215.733
-97.046,-172.431,215.809
-96.997,-172.433,215.938
-97.139,-172.334,215.87
-97.029,-172.392,215.845
-97.063,-172.433,215.904
-96.933,-172.443,215.881
-97.018,-172.477,215.907
-97.03,-172.312,216.034
-96.991,-172.444,215.976
-97.005,-172.415,215.856
-96.936,-172.461,215.946
-96.724,-172.319,215.92
-96.77,-172.373,215.895
-96.774,-172.56,215.865
-96.783,-172.577,215.873
-96.932,-172.414,216.009
-96.891,-172.34,215.885
-96.794,-172.347,215.88
-96.813,-172.363,215.898
-96.752,-172.348,215.872
-96.639,-172.367,215.817
-96.717,-172.302,215.791
-96.713,-172.397,215.871
-96.791,-172.373,215.935
-96.725,-172.37,215.968
-96.685,-172.395,216.041
-96.66,-172.443,215.693
-96.781,-172.416,215.806
-96.817,-172.491,215.769
-96.868,-172.339,215.622
-96.865,-172.422,215.786
-96.88,-172.495,215.859
-96.882,-172.42,215.835
-96.81,-172.464,215.835
-96.822,-172.503,215.856
-96.793,-172.525,215.759
-96.743,-172.584,215.847
-96.705,-172.453,215.802
-96.826,-172.275,215.707
-96.808,-172.505,215.752
-96.873,-172.399,215.803
-96.96,-172.61,215.93
-96.875,-172.532,215.945
-96.917,-172.475,216.004
-96.863,-172.699,215.971
-96.847,-172.638,215.81
-96.862,-172.644,215.769
-96.932,-172.567,215.961
-96.739,-172.643,215.999
-96.796,-172.608,215.861
-96.925,-172.519,215.874
-96.997,-172.673,215.876
-96.879,-172.575,215.877
-96.897,-172.611,215.838
-97.1,-172.643,215.905
-97.128,-172.547,215.721
-96.933,-172.523,215.804
-96.8,-172.421,215.956
-96.855,-172.422,215.957
-96.833,-172.429,216.164
-96.821,-172.606,216.016
-96.891,-172.569,215.822
-97.05,-172.511,215.87
-97.151,-172.604,215.937
-97.148,-172.507,216.158
-97.183,-172.559,216.018
-97.025,-172.561,216.037
-96.919,-172.511,216.055
-97.008,-172.474,216.031
-96.929,-172.526,216.022
-96.869,-172.385,216.038
-96.947,-172.482,215.975
-97.005,-172.466,215.925
-96.939,-172.497,215.959
-96.91,-172.597,215.899
-96.861,-172.551,215.921
-96.892,-172.417,216.03
-97.016,-172.536,216.001
-96.742,-172.567,216.128
-97.086,-172.54,216.106
-97.116,-172.597,216.225
-97.087,-172.484,216.192
-97.085,-172.391,216.048
-97.01,-172.422,215.959
-96.998,-172.579,216.061
-96.951,-172.636,216.221
-96.934,-172.501,216.185
-97.015,-172.482,216.032
-97.03,-172.438,216.004
-97.226,-172.417,216.165
-97.312,-172.391,216.258
-97.169,-172.496,216.238
-97.004,-172.524,216.188
-96.981,-172.401,216.138
-97.024,-172.342,216.104
-96.954,-172.408,216.067
-96.952,-172.673,216.072
-97.13,-172.484,216.058
-97.069,-172.541,216.188
-97.015,-172.586,216.116
-97.085,-172.438,216.155
-97.033,-172.538,216.218
-96.979,-172.521,216.244
-97.008,-172.54,216.283
-96.978,-172.641,216.121
-97.101,-172.519,216.277
-97.094,-172.516,216.265
-97.046,-172.443,216.221
-96.982,-172.321,216.267
-96.977,-172.428,216.184
-96.995,-172.436,216.132
-96.912,-172.492,216.091
-97.033,-172.405,216.005
-96.972,-172.505,215.946
-97.11,-172.475,216.11
-97.154,-172.66,215.921
-97.08,-172.406,216.033
-96.866,-172.345,215.915
-97.029,-172.543,216.113
-96.89,-172.497,216.219
-97.061,-172.496,216.187
-97.019,-172.487,216.114
-97.113,-172.472,215.951
-97.03,-172.418,215.887
-97.066,-172.424,216.165
-97.013,-172.389,216.055
-97.12,-172.322,215.969
-97.049,-172.307,216.03
-97.084,-172.296,216.005
-97.008,-172.494,215.979
-96.899,-172.44,216.003
-97.046,-172.409,216.138
-97.14,-172.305,216.027
-97.003,-172.499,216.216
-96.996,-172.373,216.173
-96.964,-172.37,216.18
-97.158,-172.452,216.091
-97.051,-172.29,216.127
-97.186,-172.242,216.191
-97.186,-172.259,216.126
-97.173,-172.339,216.143
-97.065,-172.533,216.091
-96.966,-172.536,216.195
-96.919,-172.409,216.094
-96.863,-172.5,215.938
-96.995,-172.453,215.974
-96.94,-172.57,216.052
-97.061,-172.519,216.044
-97.094,-172.455,216.078
-96.987,-172.484,216.114
-97.163,-172.59,216.115
-97.174,-172.275,216.368
-97.178,-172.357,216.208
-97.165,-172.333,216.138
-97.164,-172.29,216.07
-97.135,-172.27,216.012
-97.155,-172.217,216.064
-97.264,-172.397,215.902
-97.156,-172.465,215.885
-97.203,-172.434,216.02
-97.094,-172.455,216.189
-97.2,-172.448,216.116
-97.156,-172.344,216.092
-97.204,-172.408,216.092
-97.348,-172.357,215.989
-97.323,-172.358,216.083
-97.316,-172.267,215.987
-97.258,-172.205,216.126
-97.177,-172.069,216.246
-97.106,-172.08,216.141
-97.204,-172.153,216.262
-97.099,-172.166,216.274
-97.005,-172.203,216.26
-97.199,-172.296,216.269
-97.132,-172.333,216.37
-97.061,-172.34,216.475
-97.023,-172.296,216.382
-96.927,-172.391,216.249
-96.948,-172.394,216.083
-97.168,-172.28,216.076
-96.953,-172.334,216.079
-96.997,-172.447,216.078
-97.192,-172.351,216.199
-97.081,-172.351,216.16
-96.957,-172.141,216.178
-97.067,-172.287,216.135
-97.158,-172.19,216.203
-97.142,-172.338,216.207
-96.962,-172.29,216.161
-97.253,-172.358,216.191
-97.135,-172.307,216.024
-97.1,-172.293,216.026
-97.025,-172.241,215.95
-97.071,-172.201,216.043
-97.096,-172.209,215.997
-97.061,-172.245,216.113
-97.036,-172.184,216.171
-97.056,-172.23,216.28
-97.267,-172.28,216.035
-97.143,-172.332,216.216
-97.236,-172.259,216.13
-97.148,-172.149,216.092
-97.048,-172.24,216.061
-97.039,-172.104,216.002
-97.106,-172.102,216.168
-97.183,-172.117,216.112
-97.24,-172.232,216.247
-97.163,-172.104,216.313
-97.107,-172.078,216.167
-97.125,-172.166,216.214
-97.053,-172.254,216.361
-97.021,-172.233,216.3
-97.097,-172.121,216.264
-97.047,-172.144,216.133
-97.001,-172.264,216.137
-97.138,-172.316,216.197
-97.108,-172.163,216.017
-97.016,-172.268,216.28
-96.973,-172.285,216.169
-97.081,-172.33,216.019
-97.102,-172.363,216.022
-97.017,-172.246,215.889
-97.137,-172.185,215.925
-97.203,-172.311,215.982
-97.008,-172.099,216.029
-97.133,-172.2,216.077
-97.155,-172.151,216.172
-97.109,-172.373,216.116
-97.047,-172.228,216.155
-97.041,-172.27,216.122
-97.126,-172.208,215.968
-97.211,-172.226,216.051
-97.233,-172.227,216.125
-97.235,-172.38,216.163
-97.15,-172.485,216.259
-97.084,-172.469,216.05
-97.214,-172.406,216.041
-97.266,-172.453,216.033
-97.345,-172.239,216.055
-97.198,-172.261,216.136
-97.284,-172.465,216.079
-97.263,-172.472,216.022
-97.205,-172.266,216.135
-97.143,-172.37,216.109
-97.181,-172.35,216.006
-97.152,-172.351,215.938
-96.952,-172.523,216.029
-97.137,-172.5,216.172
-97.052,-172.392,216.113
-96.901,-172.376,216.108
-97.114,-172.469,216.167
-97.019,-172.51,216.176
-97.077,-172.331,216.142
-97.053,-172.337,216.169
-97.185,-172.534,216.216
-97.241,-172.54,216.17
-97.11,-172.495,216.029
-97.158,-172.259,216.212
-97.177,-172.363,216.096
-97.06,-172.595,216.26
-97.029,-172.623,216.131
-96.912,-172.39,216.197
-97.122,-172.299,216.105
-97.241,-172.192,215.937
-97.28,-172.194,215.863
-97.199,-172.134,216.047
-97.139,-172.314,216.094
-97.01,-172.198,216.118
-97.13,-172.252,216.044
-96.994,-172.272,216.011
-96.914,-172.341,216.199
-96.822,-172.349,216.059
-96.965,-172.351,216.102
-97.075,-172.341,216.113
-97.066,-172.301,215.985
-97.096,-172.167,215.931
-97.106,-172.199,216.02
-97.097,-172.226,215.911
-97.037,-172.206,216.093
-96.873,-172.231,216.056
-96.941,-172.145,216.01
-96.876,-172.273,215.967
-96.824,-172.349,215.993
-96.994,-172.409,215.95
-97.007,-172.34,215.974
-96.906,-172.357,216.134
-96.806,-172.283,216.205
-96.994,-172.232,216.098
-97.01,-172.263,216.189
-96.937,-172.298,216.042
-96.875,-172.321,216.168
-96.911,-172.151,216.291
-97.038,-172.19,216.117
-96.784,-172.317,216.079
-96.845,-172.205,216.234
-96.986,-172.173,216.077
-96.976,-172.242,216.184
-96.805,-172.384,216.264
-96.776,-172.362,216.006
-96.804,-172.515,216.076
-96.758,-172.559,216.051
-96.774,-172.435,216.154
-96.964,-172.434,216.268
-96.931,-172.324,216.294
-96.961,-172.376,216.294
-96.92,-172.418,216.261
-96.858,-172.381,216.342
-96.907,-172.409,216.375
-97.044,-172.378,216.325
-97.114,-172.411,216.195
-97.037,-172.341,216.102
-97.032,-172.28,216.238
-97.026,-172.335,216.347
-96.969,-172.351,216.164
-96.945,-172.324,216.2
-96.935,-172.284,216.108
-97.075,-172.345,215.972
-97.065,-172.347,216.099
-97.168,-172.244,216.115
-97.314,-172.158,216.245
-97.195,-172.042,216.391
-97.127,-172.141,216.479
-97.105,-172.237,216.379
-97.03,-172.074,216.178
-97.103,-172.22,216.364
-97.154,-172.261,216.264
-97.153,-172.163,216.28
-97.053,-172.204,216.382
-96.988,-172.266,216.442
-97.156,-172.283,216.379
-97.179,-172.292,216.33
-97.128,-172.348,216.353
-97.048,-172.438,216.27
-97.214,-172.453,216.246
-97.131,-172.403,216.359
-97.113,-172.397,216.259
-97.081,-172.296,216.315
-97.122,-172.218,216.295
-97.006,-172.48,216.344
-96.927,-172.489,216.306
-96.871,-172.383,216.345
-96.915,-172.407,216.097
-96.97,-172.398,216.199
-96.985,-172.275,216.022
-97.057,-172.078,216.169
-97.139,-172.312,216.123
-97.027,-172.291,216.101
-97.001,-172.26,216.089
-96.877,-172.29,216.182
-96.872,-172.211,216.185
-96.975,-172.352,216.177
-97.491,-172.419,216.249
-97.505,-172.344,216.163
-97.461,-172.405,216.129
-97.517,-172.366,216.108
-97.587,-172.33,216.158
-97.692,-172.314,216.186
-97.638,-172.176,216.055
-97.675,-172.183,216.152
-97.606,-172.111,216.066
-97.546,-172.236,216.039
-97.63,-172.352,216.225
-97.538,-172.317,216.107
-97.606,-172.301,216.097
-97.627,-172.132,216.101
-97.648,-172.316,215.995
-97.612,-172.169,215.919
-97.54,-172.162,215.936
-97.709,-172.334,215.951
-97.706,-172.287,215.94
-97.543,-172.35,215.966
-97.695,-172.247,216.068
-97.554,-172.296,215.936
-97.575,-172.16,215.923
-97.408,-172.221,216.118
-97.406,-172.165,216.006
-97.493,-172.294,216.057
-97.323,-172.163,216.153
-97.371,-172.018,216.154
-97.37,-172.041,216.201
-97.528,-171.931,216.238
-97.624,-172.087,216.268
-97.444,-172.122,216.348
-97.532,-172.368,216.182
-97.627,-172.205,216.127
-97.703,-172.051,216.09
-97.78,-172.037,216.157
-97.643,-171.997,216.06
-97.598,-172.118,216.092
-97.559,-172.137,216.145
-97.438,-172.163,216.214
-97.611,-172.279,216.144
-97.512,-172.224,216.21
-97.64,-172.126,216.368
-97.811,-172.338,216.345
-97.64,-172.312,216.397
-97.651,-172.254,216.357
-97.537,-172.216,216.175
-97.538,-172.164,216.178
-97.525,-172.063,216.307
-97.557,-172.165,216.321
-97.617,-172.11,216.274
-97.609,-171.98,216.155
-97.611,-172.047,216.237
-97.635,-171.987,216.34
-97.673,-171.993,216.072
-97.583,-172.216,216.17
-97.609,-172.145,216.17
-97.447,-172.181,216.294
-97.499,-172.362,216.291
-97.52,-172.369,216.337
-97.499,-172.356,216.399
-97.586,-172.323,216.349
-97.543,-172.211,216.218
-97.651,-172.086,216.392
-97.506,-171.996,216.277
-97.526,-172.132,216.188
-97.432,-172.223,216.036
-97.538,-172.141,216.036
-97.472,-172.076,216.037
-97.547,-171.848,216.173
-97.582,-171.862,216.162
-97.568,-172.089,216.177
-97.667,-172.026,216.091
-97.569,-172.067,216.043
-97.684,-172.148,216.097
-97.601,-172.124,216.11
-97.486,-172.141,216.093
-97.535,-172.325,216.086
-97.486,-172.221,216.128
-97.337,-172.225,216.08
-97.282,-172.136,216.042
-97.3,-172.112,215.973
-97.432,-172.19,216.037
-97.526,-172.085,216.016
-97.524,-172.043,216.044
-97.595,-172.123,216.072
-97.619,-172.236,216.013
-97.454,-172.161,216.039
-97.441,-172.183,216.065
-97.418,-172.187,216.19
-97.414,-172.197,216.165
-97.514,-172.323,216.032
-97.531,-172.247,216.203
-97.424,-172.247,216.179
-97.422,-172.164,216.076
-97.415,-171.861,216.162
-97.559,-172.044,216.037
-97.544,-172.005,215.991
-97.545,-172.023,215.987
-97.505,-172.064,215.933
-97.616,-172.173,216.165
-97.531,-172.182,216.207
-97.471,-172.16,216.211
-97.491,-172.194,216.26
-97.596,-172.146,216.264
-97.583,-172.276,216.136
-97.63,-172.119,216.04
-97.571,-172.151,216.063
-97.44,-172.233,216.125
-97.443,-172.241,216.274
-97.562,-172.166,216.03
-97.555,-172.277,216.023
-97.547,-172.187,216.14
-97.645,-172.015,216.088
-97.647,-172.109,216.041
-97.55,-172.016,216.03
-97.332,-172.058,216.197
-97.619,-172.21,216.182
-97.612,-172.1,216.245
-97.686,-172.113,216.265
-97.571,-172.216,216.232
-97.641,-172.059,216.377
-97.591,-172.085,216.256
-97.461,-172.013,216.2
-97.665,-171.904,216.114
-97.736,-171.932,216.264
-97.623,-171.961,216.191
-97.638,-171.942,216.168
-97.64,-171.863,216.135
-97.507,-171.944,216.385
-97.601,-172.041,216.406
-97.64,-171.968,216.27
-97.673,-172.058,216.216
-97.591,-172.077,216.359
-97.513,-172.0,216.273
-97.531,-172.096,216.322
-97.731,-172.04,216.264
-97.632,-171.864,216.44
-97.67,-172.172,216.344
-97.84,-172.095,216.375
-97.917,-172.085,216.335
-97.958,-172.017,216.281
-97.81,-172.12,216.361
-97.7,-172.103,216.328
-97.665,-172.099,216.451
-97.643,-172.118,216.512
-97.649,-172.161,216.456
-97.593,-172.228,216.269
-97.707,-172.185,216.263
-97.724,-172.236,216.065
-97.595,-172.138,216.141
-97.49,-172.264,216.232
-97.709,-172.174,216.282
-97.792,-172.204,216.296
-97.738,-172.123,216.323
-97.629,-172.174,216.258
-97.588,-172.146,216.338
-97.51,-172.213,216.265
-97.686,-172.077,216.332
-97.831,-172.044,216.507
-97.706,-171.871,216.562
-97.674,-171.85,216.509
-97.773,-171.858,216.291
-97.563,-171.766,216.316
-97.516,-171.827,216.16
-97.603,-171.886,216.249
-97.543,-172.063,216.211
-97.57,-172.024,216.252
-97.727,-171.982,216.327
-97.602,-171.888,216.38
-97.637,-172.061,216.342
-97.649,-171.977,216.235
-97.651,-172.026,216.291
-97.642,-172.025,216.255
-97.6,-172.041,216.305
-97.664,-172.094,216.388
-97.781,-172.19,216.367
-97.746,-172.159,216.379
-97.685,-172.129,216.346
-97.643,-172.111,216.465
-97.694,-171.866,216.495
-97.643,-171.833,216.363
-97.667,-171.922,216.395
-97.665,-171.823,216.35
-97.535,-171.854,216.526
-97.608,-172.025,216.454
-97.611,-171.959,216.425
-97.577,-171.812,216.447
-97.554,-171.97,216.282
-97.507,-172.034,216.375
-97.501,-171.726,216.253
-97.517,-171.879,216.218
-97.583,-171.761,216.215
-97.587,-171.925,216.369
-97.694,-171.984,216.393
-97.615,-171.935,216.368
-97.631,-172.11,216.381
-97.552,-171.971,216.427
-97.513,-171.968,216.262
-97.451,-172.06,216.296
-97.665,-172.142,216.58
-97.632,-172.16,216.618
-97.628,-172.206,216.472
-97.639,-172.242,216.396
-97.701,-172.175,216.359
-97.695,-171.997,216.24
-97.505,-172.175,216.352
-97.472,-172.187,216.329
-97.642,-172.105,216.35
-97.432,-172.254,216.383
-97.538,-172.318,216.466
-97.583,-172.324,216.246
-97.562,-172.113,216.337
-97.69,-172.082,216.353
-97.818,-172.234,216.321
-97.639,-172.22,216.473
-97.753,-172.297,216.393
-97.75,-172.117,216.498
-97.687,-172.027,216.509
-97.602,-171.946,216.461
-97.443,-171.907,216.487
-97.341,-172.137,216.623
-97.336,-172.161,216.449
-97.587,-172.053,216.444
-97.529,-171.991,216.502
-97.529,-172.046,216.459
-97.675,-171.945,216.401
-97.739,-171.812,216.406
-97.577,-171.799,216.261
-97.582,-171.865,216.186
-97.527,-171.832,216.366
-97.504,-172.046,216.431
-97.601,-172.07,216.24
-97.452,-172.042,216.341
-97.484,-172.028,216.378
-97.541,-172.145,216.384
-97.604,-171.988,216.306
-97.542,-172.187,216.428
-97.692,-172.044,216.382
-97.564,-172.092,216.351
-97.653,-172.107,216.25
-97.728,-171.991,216.222
-97.72,-172.014,216.192
-97.659,-171.976,216.207
-97.498,-172.028,216.43
-97.324,-172.05,216.271
-97.335,-172.037,216.39
-97.402,-171.963,216.369
-97.393,-172.008,216.473
-97.495,-172.066,216.329
-97.423,-172.168,216.422
-97.344,-172.019,216.35
-97.367,-172.094,216.181
-97.372,-171.973,216.083
-97.383,-171.964,216.245
-97.406,-172.001,216.358
-97.359,-171.99,216.483
-97.208,-171.956,216.476
-97.434,-171.937,216.415
-97.283,-171.97,216.398
-97.325,-171.909,216.392
-97.431,-172.005,216.26
-97.449,-172.06,216.218
-97.413,-172.05,216.294
-97.432,-171.977,216.273
-97.5,-171.975,216.244
-97.513,-171.861,216.269
-97.59,-171.904,216.161
-97.522,-172.058,216.202
-97.466,-171.989,216.12
-97.477,-171.935,216.312
-97.406,-172.075,216.44
-97.383,-171.959,216.391
-97.332,-172.047,216.363
-97.331,-172.051,216.319
-97.647,-172.061,216.315
-97.651,-172.178,216.325
-97.606,-172.048,216.081
-97.472,-172.091,216.136
-97.444,-172.019,216.144
-97.501,-172.065,216.268
-97.597,-172.025,216.49
-97.633,-172.028,216.447
-97.376,-172.033,216.189
-97.438,-172.12,216.2
-97.479,-172.002,216.189
-97.414,-171.899,216.154
-97.474,-172.052,216.283
-97.387,-172.077,216.149
-97.421,-172.146,216.217
-97.395,-172.101,216.176
-97.49,-172.054,216.077
-97.375,-172.158,216.192
-97.454,-172.26,216.249
-97.424,-172.138,216.33
-97.471,-172.065,216.328
-97.433,-172.127,216.36
-97.489,-172.089,216.124
-97.535,-172.076,216.327
-97.528,-172.084,216.368
-97.619,-172.033,216.325
-97.597,-172.164,216.33
-97.649,-172.173,216.263
-97.723,-172.17,216.247
-97.572,-172.177,216.283
-97.65,-172.176,216.253
-97.612,-172.034,216.231
-97.662,-172.018,216.3
-97.692,-172.127,216.295
-97.737,-172.242,216.288
-97.758,-172.246,216.321
-97.802,-172.107,216.375
-97.847,-172.081,216.369
-97.889,-172.0,216.432
-97.665,-171.935,216.363
-97.64,-171.991,216.167
-97.636,-171.977,216.325
-97.73,-171.833,216.358
-97.646,-171.798,216.353
-97.638,-171.767,216.371
-97.753,-171.781,216.436
-97.731,-171.849,216.385
-97.622,-171.975,216.287
-97.707,-171.788,216.203
-97.769,-171.84,216.358
-97.77,-171.774,216.397
-97.734,-171.818,216.259
-97.828,-171.732,216.438
-97.736,-171.652,216.42
-97.779,-171.746,216.421
-97.801,-171.695,216.383
-97.971,-171.785,216.39
-98.004,-171.72,216.338
-97.736,-171.848,216.458
-97.684,-171.859,216.475
-97.742,-171.734,216.457
-97.815,-171.77,216.483
-97.718,-171.771,216.39
-97.76,-171.743,216.43
-97.784,-171.832,216.393
-97.788,-171.788,216.478
-97.776,-171.922,216.333
-97.656,-171.761,216.375
-97.634,-171.697,216.33
-97.804,-171.813,216.362
-97.837,-171.702,216.319
-97.742,-171.781,216.324
-97.703,-171.817,216.423
-97.903,-171.938,216.312
-97.694,-171.821,216.448
-97.701,-171.884,216.366
-97.821,-171.617,216.459
-97.7,-171.81,216.431
-97.544,-171.936,216.453
-97.448,-171.931,216.459
-97.659,-171.928,216.358
-97.69,-171.917,216.443
-97.638,-171.977,216.447
-97.491,-171.973,216.422
-97.492,-172.01,216.608
-97.646,-171.965,216.61
-97.649,-171.863,216.656
-97.697,-171.825,216.433
-97.61,-171.994,216.5
-97.5,-171.919,216.544
-97.561,-171.882,216.606
-97.529,-171.921,216.43
-97.589,-171.862,216.395
-97.717,-171.796,216.323
-97.766,-171.868,216.287
-97.714,-171.999,216.22
-97.741,-171.834,216.317
-97.634,-171.904,216.345
-97.655,-171.923,216.334
-97.711,-171.846,216.222
-97.836,-171.871,216.429
-97.773,-171.717,216.544
-97.871,-171.848,216.452
-97.806,-171.939,216.385
-97.829,-171.958,216.4
-97.728,-171.965,216.25
-97.73,-172.013,216.457
-97.819,-171.818,216.52
-97.94,-171.844,216.528
-97.759,-172.028,216.43
-97.877,-171.763,216.328
-97.947,-171.931,216.267
-97.903,-171.957,216.353
-97.935,-172.07,216.472
-97.748,-172.047,216.466
-97.685,-171.904,216.376
-97.608,-171.825,216.382
-97.8,-171.854,216.469
-97.846,-171.834,216.296
-97.734,-171.786,216.36
-97.792,-171.902,216.391
-97.722,-172.055,216.3
