x÷·,y÷·,z÷·
-187.921,399.542,331.504
-187.974,399.533,331.644
-188.102,399.43,331.721
-188.183,399.419,331.711
-187.934,399.438,331.8
-187.957,399.475,331.732
-187.952,399.592,331.957
-187.974,399.453,331.767
-187.992,399.386,331.79
-187.947,399.303,331.863
-187.86,399.371,331.673
-187.805,399.346,331.632
-187.863,399.501,331.738
-187.875,399.345,331.711
-188.014,399.429,331.79
-187.933,399.248,331.826
-188.023,399.5,331.819
-187.82,399.247,331.687
-187.778,399.354,331.686
-187.762,399.335,331.579
-188.09,399.263,331.755
-188.035,399.402,333.899
-188.141,399.434,334.171
-188.084,399.485,334.084
-187.969,399.596,334.237
-188.089,399.334,334.334
-188.022,399.269,334.087
-187.924,399.362,334.186
-188.102,399.43,331.721
-188.183,399.419,331.711
-187.934,399.438,331.8
-187.957,399.475,331.732
-187.952,399.592,331.957
-187.974,399.453,331.767
-187.992,399.386,331.79
-187.947,399.303,331.863
-187.86,399.371,331.673
-187.805,399.346,331.632
-187.863,399.501,331.738
-187.875,399.345,331.711
-188.014,399.429,331.79
-187.933,399.248,331.826
-188.023,399.5,331.819
-187.82,399.247,331.687
-187.778,399.354,331.686
-187.762,399.335,331.579
-188.09,399.263,331.755
-188.035,399.402,333.899
-188.141,399.434,334.171
-188.084,399.485,334.084
-187.969,399.596,334.237
-188.089,399.334,334.334
-188.022,399.269,334.087
-187.924,399.362,334.186
-187.931,399.258,334.28
-187.829,399.473,334.386
-187.993,399.389,334.387
-187.855,399.311,334.353
-187.756,399.415,334.424
-187.851,399.354,334.288
-187.758,399.411,334.22
-187.978,399.32,334.308
-187.834,399.29,334.284
-188.038,399.371,334.29
-188.078,399.516,334.245
-188.13,399.454,334.428
-188.046,399.491,334.426
-188.114,399.541,334.499
-188.182,399.35,334.484
-188.049,399.408,334.36
-188.009,399.473,334.413
-188.032,399.483,334.531
-187.887,399.356,334.449
-187.98,399.392,334.421
-188.113,399.405,334.426
-188.04,399.323,334.566
-188.053,399.464,334.255
-188.072,399.519,334.413
-187.96,399.437,334.315
-187.902,399.519,334.457
-188.055,399.655,334.46
-187.88,399.711,334.472
-187.894,399.33,334.364
-187.908,399.545,334.503
-187.952,399.827,334.367
-187.935,399.279,334.385
-188.184,399.499,334.49
-188.235,399.582,334.606
-188.107,399.552,334.308
-187.921,399.491,334.415
-187.949,399.609,334.452
-187.937,399.493,334.294
-187.993,399.776,334.559
-187.981,399.629,334.432
-188.198,399.478,334.201
-188.096,399.538,334.352
-188.054,399.534,334.145
-188.168,399.46,334.333
-188.01,399.522,334.317
-188.064,399.316,334.174
-188.08,399.293,334.104
-188.067,399.277,334.368
-188.186,399.387,334.473
-187.865,399.387,334.286
-188.09,399.571,334.28
-188.158,399.459,334.235
-188.105,399.547,334.524
-188.059,399.539,334.618
-187.984,399.422,334.38
-188.227,399.398,334.375
-188.136,399.387,334.401
-188.059,399.33,334.324
-188.081,399.335,334.525
-187.968,399.248,334.509
-187.806,399.273,334.379
-187.821,399.406,334.37
-188.019,399.25,334.332
-188.01,399.304,334.459
-188.024,399.481,334.366
-187.85,399.356,334.418
-188.032,399.341,334.486
-188.028,399.181,334.496
-188.119,399.362,334.462
-187.966,399.276,334.308
-188.033,399.426,334.388
-187.975,399.433,334.461
-187.984,399.373,334.442
-187.875,399.491,334.262
-188.067,399.277,334.368
-188.186,399.387,334.473
-187.865,399.387,334.286
-188.09,399.571,334.28
-188.158,399.459,334.235
-188.105,399.547,334.524
-188.059,399.539,334.618
-187.984,399.422,334.38
-188.227,399.398,334.375
-188.136,399.387,334.401
-188.059,399.33,334.324
-188.081,399.335,334.525
-187.968,399.248,334.509
-187.806,399.273,334.379
-187.821,399.406,334.37
-188.019,399.25,334.332
-188.01,399.304,334.459
-188.024,399.481,334.366
-187.85,399.356,334.418
-188.032,399.341,334.486
-188.028,399.181,334.496
-188.119,399.362,334.462
-187.966,399.276,334.308
-188.033,399.426,334.388
-187.975,399.433,334.461
-187.984,399.373,334.442
-187.875,399.491,334.262
-187.994,399.506,334.268
-187.948,399.476,334.369
-187.744,399.244,334.33
-187.942,399.432,334.121
-187.994,399.379,334.31
-187.997,399.263,334.337
-187.985,399.303,334.412
-187.847,399.3,334.382
-187.91,399.263,334.331
-187.829,399.408,334.285
-187.567,399.476,334.373
-187.831,399.446,332.004
-187.669,399.423,331.924
-187.784,399.349,331.872
-187.927,399.382,332.016
-187.938,399.458,331.868
-187.874,399.492,331.882
-188.183,399.642,331.765
-188.133,399.471,331.772
-188.038,399.521,331.763
-187.895,399.47,331.643
-188.051,399.355,331.713
-188.173,399.578,331.828
-187.986,399.386,331.608
-188.105,399.17,331.721
-188.061,399.286,331.698
-187.991,399.124,331.585
-187.983,399.341,331.577
-187.962,399.306,331.761
-188.033,399.288,331.739
-187.927,399.281,331.776
-187.949,399.243,331.693
-187.967,399.239,331.875
-188.087,399.235,331.809
-188.134,399.307,331.81
-188.201,399.269,331.892
-188.05,399.249,331.875
-187.949,399.16,331.775
-187.98,399.112,331.86
-188.018,399.364,331.825
-188.018,399.347,331.884
-188.041,399.574,331.934
-188.027,399.592,331.699
-187.853,399.202,331.792
-187.947,399.33,331.828
-188.099,399.434,331.903
-187.94,399.305,331.847
-188.034,399.399,331.957
-188.036,399.443,331.902
-187.999,399.465,331.957
-187.859,399.517,331.784
-187.922,399.304,331.684
-187.822,399.316,331.842
-187.912,399.268,331.805
-188.027,399.324,331.788
-188.062,399.3,331.864
-188.095,399.364,331.864
-187.872,399.403,331.781
-187.83,399.435,331.667
-188.051,399.443,331.673
-188.01,399.265,331.636
-187.979,399.275,331.839
-187.782,399.196,331.699
-187.799,399.145,331.729
-187.97,399.241,331.815
-188.145,399.048,331.999
-187.882,399.263,331.81
-187.875,399.102,331.868
-187.944,399.334,331.91
-188.003,399.444,331.851
-188.051,399.395,332.058
-188.058,399.4,332.07
-188.028,399.281,331.651
-187.947,399.33,331.828
-188.099,399.434,331.903
-187.94,399.305,331.847
-188.034,399.399,331.957
-188.036,399.443,331.902
-187.999,399.465,331.957
-187.859,399.517,331.784
-187.922,399.304,331.684
-187.822,399.316,331.842
-187.912,399.268,331.805
-188.027,399.324,331.788
-188.062,399.3,331.864
-188.095,399.364,331.864
-187.872,399.403,331.781
-187.83,399.435,331.667
-188.051,399.443,331.673
-188.01,399.265,331.636
-187.979,399.275,331.839
-187.782,399.196,331.699
-187.799,399.145,331.729
-187.97,399.241,331.815
-188.145,399.048,331.999
-187.882,399.263,331.81
-187.875,399.102,331.868
-187.944,399.334,331.91
-188.003,399.444,331.851
-188.051,399.395,332.058
-188.058,399.4,332.07
-188.028,399.281,331.651
-188.099,399.287,331.823
-188.025,399.287,331.72
-187.99,399.172,331.822
-188.117,399.07,331.754
-188.155,399.168,331.879
-187.994,399.21,331.947
-187.95,399.459,331.807
-187.865,399.328,331.807
-188.1,399.334,331.728
-187.913,399.301,331.829
-187.955,399.279,331.726
-187.932,399.346,331.907
-188.042,399.238,331.715
-187.931,399.465,331.785
-187.851,399.297,332.038
-187.975,399.18,331.891
-187.857,399.27,331.721
-187.912,399.329,331.759
-187.915,399.108,331.876
-187.914,399.333,331.85
-187.925,399.387,331.806
-187.729,399.363,331.884
-187.874,399.411,332.036
-187.837,399.334,331.945
-187.778,399.368,331.849
-187.824,399.313,331.656
-187.765,399.181,331.582
-187.909,399.401,331.724
-188.02,399.305,331.7
-187.926,399.339,331.709
-187.712,399.241,331.707
-187.935,399.423,331.749
-187.793,399.28,331.844
-187.773,399.202,331.824
-187.904,399.191,331.878
-187.88,399.111,331.804
-188.019,399.278,331.72
-187.869,399.291,331.926
-187.948,399.226,331.976
-188.081,399.341,331.705
-187.918,399.321,331.666
-187.798,399.44,331.855
-187.717,399.362,331.833
-187.729,399.34,331.88
-187.763,399.293,331.834
-187.88,399.379,331.781
-187.825,399.454,331.78
-187.903,399.507,331.882
-187.905,399.53,331.713
-187.93,399.465,331.859
-187.999,399.523,331.652
-187.924,399.568,331.711
-188.015,399.4,331.788
-187.891,399.31,331.658
-188.008,399.239,331.702
-188.09,399.414,331.707
-188.003,399.511,331.73
-187.932,399.387,331.631
-187.674,399.403,331.921
-187.766,399.236,331.727
-187.815,399.2,331.619
-187.711,399.138,331.659
-188.009,399.239,331.566
-187.909,399.295,331.463
-187.803,399.476,331.543
-187.903,399.486,331.702
-187.814,399.318,331.713
-187.774,399.269,331.809
-187.846,399.236,331.793
-187.807,399.199,331.736
-187.726,399.328,331.958
-187.729,399.34,331.88
-187.763,399.293,331.834
-187.88,399.379,331.781
-187.825,399.454,331.78
-187.903,399.507,331.882
-187.905,399.53,331.713
-187.93,399.465,331.859
-187.999,399.523,331.652
-187.924,399.568,331.711
-188.015,399.4,331.788
-187.891,399.31,331.658
-188.008,399.239,331.702
-188.09,399.414,331.707
-188.003,399.511,331.73
-187.932,399.387,331.631
-187.674,399.403,331.921
-187.766,399.236,331.727
-187.815,399.2,331.619
-187.711,399.138,331.659
-188.009,399.239,331.566
-187.909,399.295,331.463
-187.803,399.476,331.543
-187.903,399.486,331.702
-187.814,399.318,331.713
-187.774,399.269,331.809
-187.846,399.236,331.793
-187.807,399.199,331.736
-187.726,399.328,331.958
-187.979,399.423,331.963
-187.9,399.317,331.666
-188.053,399.219,331.823
-187.748,399.231,331.891
-187.761,399.331,331.867
-188.021,399.424,331.768
-187.874,399.325,331.796
-187.854,399.562,331.82
-187.801,399.626,331.877
-187.896,399.353,331.771
-187.781,399.48,331.935
-187.915,399.519,332.248
-187.919,399.522,332.079
-187.984,399.546,332.036
-187.958,399.37,332.018
-188.075,399.261,332.134
-188.045,399.332,332.095
-187.938,399.452,331.917
-187.854,399.382,332.054
-187.844,399.338,332.075
-187.871,399.304,331.945
-187.785,399.475,331.926
-187.962,399.526,331.762
-187.976,399.361,331.872
-187.833,399.288,331.861
-187.923,399.375,331.971
-188.022,399.408,331.727
-187.927,399.541,331.849
-187.736,399.445,331.939
-187.804,399.351,331.948
-187.923,399.344,332.037
-187.875,399.499,331.94
-187.763,399.37,331.966
-188.083,399.557,331.855
-187.904,399.508,331.682
-187.723,399.407,331.831
-187.755,399.41,331.726
-187.806,399.303,331.707
-187.819,399.445,331.801
-187.848,399.411,332.021
-187.853,399.38,331.884
-188.07,399.609,331.765
-188.062,399.628,331.838
-187.966,399.646,331.914
-187.865,399.627,331.941
-187.821,399.611,331.927
-187.855,399.509,332.052
-187.921,399.565,331.825
-187.825,399.803,331.884
-187.746,399.717,331.847
-187.823,399.407,331.851
-187.779,399.471,331.8
-187.993,399.416,331.709
-187.802,399.427,331.649
-187.983,399.371,331.749
-187.97,399.337,331.795
-187.71,399.315,331.587
-187.777,399.544,331.705
-187.737,399.395,331.593
-187.687,399.446,331.559
-187.946,399.302,331.616
-187.83,399.331,331.581
-187.887,399.447,331.551
-187.959,399.575,331.706
-187.884,399.444,331.642
-188.012,399.305,331.694
-187.911,399.382,331.471
-187.894,399.37,331.558
-187.855,399.399,331.693
-187.793,399.522,331.631
-187.876,399.489,331.565
-187.873,399.619,331.612
-187.746,399.717,331.847
-187.823,399.407,331.851
-187.779,399.471,331.8
-187.993,399.416,331.709
-187.802,399.427,331.649
-187.983,399.371,331.749
-187.97,399.337,331.795
-187.71,399.315,331.587
-187.777,399.544,331.705
-187.737,399.395,331.593
-187.687,399.446,331.559
-187.946,399.302,331.616
-187.83,399.331,331.581
-187.887,399.447,331.551
-187.959,399.575,331.706
-187.884,399.444,331.642
-188.012,399.305,331.694
-187.911,399.382,331.471
-187.894,399.37,331.558
-187.855,399.399,331.693
-187.793,399.522,331.631
-187.876,399.489,331.565
-187.873,399.619,331.612
-187.657,399.629,331.442
-187.924,399.548,331.49
-187.708,399.686,331.598
-187.776,399.7,331.32
-187.89,399.704,331.783
-187.806,399.556,331.498
-187.852,399.645,331.592
-188.019,399.583,331.565
-187.884,399.515,331.646
-187.673,399.486,331.615
-187.781,399.487,331.651
-187.879,399.557,331.744
-187.959,399.605,331.665
-187.81,399.328,331.865
-187.872,399.498,331.817
-187.794,399.509,331.545
-187.732,399.364,331.765
-188.014,399.436,331.643
-187.872,399.586,331.649
-187.851,399.488,331.634
-187.957,399.362,331.742
-187.803,399.398,331.731
-187.948,399.468,331.645
-187.847,399.531,331.618
-187.905,399.335,331.711
-187.841,399.417,331.797
-187.692,399.468,331.754
-187.756,399.403,331.579
-187.843,399.459,331.449
-187.826,399.528,331.687
-187.8,399.469,331.714
-187.8,399.318,331.637
-187.905,399.545,331.738
-187.757,399.29,331.846
-187.911,399.348,331.722
-187.906,399.339,331.853
-187.943,399.423,331.559
-187.982,399.423,331.537
-188.022,399.298,331.718
-187.841,399.31,331.83
-187.807,399.268,331.763
-187.96,399.361,331.723
-187.874,399.554,331.743
-187.947,399.574,331.712
-187.965,399.592,331.773
-187.908,399.47,331.879
-187.851,399.499,331.796
-187.81,399.631,331.884
-187.798,399.44,331.981
-187.867,399.556,331.824
-187.78,399.687,331.847
-187.792,399.459,331.838
-187.776,399.695,331.796
-187.627,399.469,331.772
-187.753,399.321,331.807
-187.93,399.266,331.853
-187.714,399.397,331.615
-187.843,399.406,331.777
-187.819,399.385,331.723
-187.872,399.453,331.732
-187.687,399.392,331.743
-187.634,399.418,331.848
-187.888,399.276,331.664
-187.959,399.399,331.571
-187.799,399.418,331.706
-187.843,399.365,331.811
-187.919,399.311,331.576
-187.779,399.446,331.684
-187.919,399.391,331.831
-187.72,399.46,331.916
-187.623,399.507,331.87
-187.736,399.436,331.959
-187.896,399.385,331.73
-187.913,399.584,331.755
-187.664,399.539,331.834
-187.784,399.413,331.815
-187.824,399.478,331.919
-187.798,399.44,331.981
-187.867,399.556,331.824
-187.78,399.687,331.847
-187.792,399.459,331.838
-187.776,399.695,331.796
-187.627,399.469,331.772
-187.753,399.321,331.807
-187.93,399.266,331.853
-187.714,399.397,331.615
-187.843,399.406,331.777
-187.819,399.385,331.723
-187.872,399.453,331.732
-187.687,399.392,331.743
-187.634,399.418,331.848
-187.888,399.276,331.664
-187.959,399.399,331.571
-187.799,399.418,331.706
-187.843,399.365,331.811
-187.919,399.311,331.576
-187.779,399.446,331.684
-187.919,399.391,331.831
-187.72,399.46,331.916
-187.623,399.507,331.87
-187.736,399.436,331.959
-187.896,399.385,331.73
-187.913,399.584,331.755
-187.664,399.539,331.834
-187.784,399.413,331.815
-187.824,399.478,331.919
-187.915,399.316,331.81
-187.898,399.389,331.869
-187.987,399.331,331.926
-187.881,399.438,331.831
-188.039,399.344,331.725
-187.987,399.142,331.704
-187.879,399.123,331.796
-187.959,399.179,331.625
-187.845,399.265,331.76
-187.797,399.286,331.753
-187.719,399.49,331.698
-187.664,399.378,331.718
-187.774,399.405,331.81
-187.762,399.46,331.779
-187.695,399.401,331.648
-187.834,399.586,331.644
-188.086,399.479,331.855
-188.06,399.371,331.89
-188.016,399.305,331.683
-187.955,399.27,331.679
-188.006,399.596,331.753
-188.049,399.424,331.814
-187.93,399.352,331.917
-187.849,399.152,331.776
-187.87,399.421,331.826
-187.896,399.3,331.615
-187.838,399.29,331.842
-187.815,399.387,331.688
-187.776,399.322,331.7
-187.816,399.296,331.702
-187.863,399.404,331.736
-187.763,399.307,331.584
-187.846,399.367,331.723
-187.835,399.371,331.769
-188.033,399.28,331.805
-187.824,399.459,331.781
-187.797,399.337,331.631
-187.861,399.292,331.777
-187.664,399.273,331.671
-187.777,399.327,331.723
-187.826,399.27,331.69
-187.766,399.247,331.574
-187.89,399.379,331.422
-187.9,399.213,331.481
-187.743,399.181,331.583
-188.0,399.17,331.629
-187.965,399.235,331.609
-187.838,398.982,331.657
-187.764,399.2,331.637
-187.913,399.2,331.593
-187.82,399.194,331.709
-187.923,399.268,331.615
-187.941,399.236,331.55
-188.074,399.349,331.597
-188.015,399.436,331.608
-187.898,399.314,334.073
-187.791,399.421,333.976
-187.811,399.174,334.124
-187.927,399.094,334.154
-187.809,399.349,334.213
-188.008,399.223,334.072
-187.996,399.311,334.03
-187.912,399.358,334.028
-187.803,399.232,334.119
-187.951,399.231,334.07
-188.121,399.181,333.917
-187.816,399.14,333.983
-187.798,399.161,334.094
-187.584,399.329,334.129
-187.891,399.352,334.115
-187.786,399.332,334.088
-187.838,398.982,331.657
-187.764,399.2,331.637
-187.913,399.2,331.593
-187.82,399.194,331.709
-187.923,399.268,331.615
-187.941,399.236,331.55
-188.074,399.349,331.597
-188.015,399.436,331.608
-187.898,399.314,334.073
-187.791,399.421,333.976
-187.811,399.174,334.124
-187.927,399.094,334.154
-187.809,399.349,334.213
-188.008,399.223,334.072
-187.996,399.311,334.03
-187.912,399.358,334.028
-187.803,399.232,334.119
-187.951,399.231,334.07
-188.121,399.181,333.917
-187.816,399.14,333.983
-187.798,399.161,334.094
-187.584,399.329,334.129
-187.891,399.352,334.115
-187.786,399.332,334.088
-187.657,399.252,334.123
-187.621,399.373,333.953
-187.716,399.368,331.749
-187.68,399.454,331.679
-187.702,399.383,331.646
-187.812,399.27,331.657
-187.805,399.279,331.638
-187.902,399.383,331.968
-187.88,399.332,331.724
-187.859,399.451,331.762
-187.818,399.324,331.838
-187.847,399.374,331.772
-187.816,399.294,331.74
-187.761,399.244,331.795
-187.774,399.205,331.816
-187.714,399.298,331.634
-187.9,399.257,331.46
-187.936,399.222,331.6
-187.918,399.252,331.717
-187.825,399.29,331.677
-187.79,399.21,331.606
-187.737,399.423,331.579
-187.816,399.288,331.658
-187.609,399.352,331.659
-187.757,399.318,331.889
-187.824,399.426,331.74
-187.739,399.506,331.799
-187.783,399.387,331.852
-187.835,399.574,331.9
-187.892,399.534,331.866
-187.985,399.401,331.958
-187.91,399.44,331.928
-187.978,399.498,331.812
-187.979,399.546,331.844
-188.059,399.598,331.947
-188.004,399.641,331.796
-187.872,399.699,331.916
-187.916,399.537,331.913
-187.981,399.365,331.846
-188.188,399.425,331.767
-188.211,399.412,331.796
-188.193,399.441,331.749
-188.024,399.389,331.641
-187.998,399.466,331.937
-188.174,399.336,331.875
-188.145,399.531,331.946
-188.099,399.617,332.037
-188.08,399.684,331.927
-187.953,399.721,332.701
-188.149,399.663,334.399
-187.967,399.379,334.537
-188.029,399.512,334.461
-187.938,399.572,334.41
-188.006,399.437,334.4
-187.886,399.281,334.296
-187.992,399.39,334.314
-188.121,399.474,334.322
-187.989,399.407,334.286
-188.04,399.429,334.458
-188.019,399.286,334.333
-187.936,399.405,334.492
-188.117,399.257,334.358
-187.97,399.309,334.456
-188.029,399.233,334.475
-187.994,399.367,334.355
-187.976,399.423,334.462
-187.966,399.266,334.403
-187.998,399.348,334.354
-188.066,399.356,334.159
-188.157,399.18,334.379
-188.091,399.417,334.429
-188.097,399.56,334.383
-188.066,399.261,334.17
-188.119,399.297,334.347
-188.106,399.198,334.372
-187.924,399.306,334.34
