x÷·,y÷·,z÷·
-0.037081
-0.037039
-0.037059
-0.037153
-0.037162
-0.037131
-0.036943
-0.036882
-0.036926
-0.037063
-0.037133
-0.037088
-0.036935
-0.037007
-0.036935
-0.036938
-0.037027
-0.037138
-0.037073
-0.036868
-0.036966
-0.036887
-0.036818
-0.037074
-0.037154
-0.037081
-0.036896
-0.037135
-0.037102
-0.037197
-0.037085
-0.037028
-0.03693
-0.036854
-0.03709
-0.0371
-0.037136
-0.03708
-0.036934
-0.036939
-0.036947
-0.037128
-0.037106
-0.037098
-0.036868
-0.036966
-0.036887
-0.036818
-0.037074
-0.037154
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
-0.037164
-0.037179
-0.037171
-0.037169
-0.037132
-0.037114
-0.037189
-0.037182
-0.037126
-0.037092
-0.037161
-0.037035
-0.036952
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
-0.037164
-0.037179
-0.037171
-0.037169
-0.037132
-0.037114
-0.037189
-0.037182
-0.037126
-0.037092
-0.037161
-0.037035
-0.036952
-0.037081
-0.036896
-0.037135
-0.037102
-0.037197
-0.037085
-0.037028
-0.03693
-0.036854
-0.03709
-0.0371
-0.037136
-0.03708
-0.036934
-0.036939
-0.036947
-0.037128
-0.037106
-0.037098
-0.036868
-0.036966
-0.036887
-0.036818
-0.037074
-0.037154
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
-0.037164
-0.037179
-0.037171
-0.037169
-0.037132
-0.037114
-0.037189
-0.037182
-0.037126
-0.037092
-0.037161
-0.037035
-0.036952
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
-0.037164
-0.037179
-0.037171
-0.037169
-0.037132
-0.037114
-0.037189
-0.037182
-0.037126
-0.037092
-0.037161
-0.037035
-0.036952
-0.037079
-0.03703
-0.036983
-0.037161
-0.037245
-0.037234
-0.037264
-0.037224
-0.037174
-0.037229
-0.037138
-0.036973
-0.037032
-0.037062
-0.037265
-0.037239
-0.037157
-0.037148
-0.03698
-0.037025
-0.037038
-0.037294
-0.037234
-0.03718
-0.037179
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
-0.037164
-0.037179
-0.037171
-0.037169
-0.037132
-0.037114
-0.037189
-0.037182
-0.037126
-0.037092
-0.037161
-0.037035
-0.036952
-0.036973
-0.03691
-0.036817
-0.037167
-0.037043
-0.037044
-0.03694
-0.036973
-0.037129
-0.037059
-0.037107
-0.037084
