x÷·,y÷·,z÷·
389.349,94.607,-223.974
389.468,94.674,-223.984
389.571,94.68,-223.923
389.338,94.621,-223.971
389.515,94.671,-223.9
389.99,94.694,-224.021
390.739,94.765,-223.949
390.812,94.634,-223.988
390.659,94.394,-224.001
390.805,94.535,-223.864
389.706,94.512,-223.954
389.657,94.47,-223.871
389.687,94.573,-223.838
389.741,94.52,-223.861
389.41,94.5,-224.105
389.575,94.63,-223.995
389.543,94.54,-223.897
389.658,94.588,-223.914
389.682,94.645,-223.917
389.554,94.656,-223.924
389.452,94.684,-223.877
389.492,94.676,-223.859
389.431,94.562,-223.788
389.444,94.629,-223.913
389.798,94.64,-223.854
389.476,94.662,-223.893
389.559,94.827,-223.961
389.542,94.696,-223.989
389.588,94.651,-223.945
389.624,94.494,-223.888
389.501,94.623,-223.912
389.538,94.74,-223.828
389.572,94.461,-223.883
389.467,94.588,-223.938
389.604,94.632,-223.907
389.619,94.567,-224.085
389.767,94.7,-224.045
390.48,94.66,-224.03
389.536,94.67,-223.987
389.71,94.547,-224.009
389.747,94.75,-223.895
389.559,94.584,-223.855
389.532,94.668,-223.705
389.561,94.688,-223.862
389.527,94.891,-223.884
389.613,94.778,-223.819
389.614,94.699,-223.781
389.561,94.735,-223.825
389.562,94.713,-223.926
389.508,94.614,-223.907
389.558,94.682,-223.897
389.489,94.758,-223.925
389.545,94.771,-224.099
389.488,94.833,-224.026
389.526,94.745,-223.974
389.472,94.758,-223.841
389.421,94.711,-223.849
389.506,94.715,-223.932
389.532,94.601,-224.099
389.399,94.453,-223.879
389.462,94.65,-223.843
389.381,94.58,-223.854
389.356,94.67,-223.903
389.285,94.772,-223.949
390.975,94.568,-224.02
390.957,94.599,-223.907
389.577,94.577,-223.767
389.835,94.804,-223.871
389.43,94.541,-223.862
389.388,94.676,-223.801
389.48,94.555,-223.785
389.561,94.744,-223.836
389.274,94.646,-223.792
389.334,94.526,-223.748
389.383,94.464,-223.657
389.44,94.393,-223.913
389.506,94.597,-223.763
389.62,94.542,-223.736
389.414,94.526,-223.889
389.669,94.566,-223.772
389.556,94.577,-223.76
389.595,94.564,-223.908
389.578,94.819,-223.798
389.754,94.688,-223.754
389.621,94.536,-223.819
389.577,94.461,-223.949
389.543,94.468,-223.875
389.524,94.423,-223.939
389.631,94.49,-223.902
389.659,94.655,-223.767
389.419,94.536,-223.814
390.106,94.443,-223.819
390.686,94.641,-223.853
390.782,94.542,-223.907
390.822,94.535,-223.932
390.455,94.586,-223.844
389.901,94.429,-223.874
389.794,94.418,-223.858
389.384,94.551,-223.876
389.525,94.762,-223.683
389.652,94.638,-223.751
389.648,94.622,-223.904
389.557,94.485,-223.908
389.549,94.613,-223.918
390.004,94.663,-223.854
389.849,94.58,-223.962
389.492,94.737,-223.989
389.605,94.787,-223.893
389.477,94.863,-223.964
389.588,94.562,-223.91
389.699,94.628,-223.815
389.659,94.652,-223.819
390.475,94.791,-223.811
390.947,94.645,-223.871
389.606,94.621,-223.759
389.411,94.511,-223.849
389.351,94.623,-223.808
389.443,94.726,-223.892
389.506,94.7,-223.832
389.565,94.846,-223.973
389.619,94.803,-224.005
390.307,94.856,-223.992
390.608,94.665,-223.872
390.545,94.765,-223.934
389.736,94.841,-223.925
389.602,94.684,-223.868
389.559,94.676,-223.821
389.514,94.632,-223.886
389.287,94.668,-223.905
389.483,94.682,-224.056
389.42,94.539,-223.958
389.415,94.651,-223.903
389.395,94.685,-223.926
389.581,94.52,-223.993
389.726,94.465,-223.747
389.6,94.483,-223.802
389.697,94.55,-223.838
389.708,94.524,-223.851
389.467,94.539,-223.852
389.482,94.529,-223.824
389.439,94.625,-223.793
389.603,94.576,-223.971
389.533,94.697,-223.79
390.392,94.798,-223.875
390.618,94.617,-223.828
390.493,94.635,-223.952
390.643,94.745,-223.998
390.832,94.705,-223.83
390.652,94.79,-223.788
390.398,94.703,-223.797
389.571,94.877,-223.809
390.155,94.728,-223.867
389.542,94.629,-223.943
389.62,94.408,-223.864
389.822,94.652,-223.946
389.726,94.562,-223.83
389.558,94.515,-223.938
389.773,94.599,-224.005
389.595,94.668,-223.86
389.601,94.775,-223.942
389.69,94.76,-223.858
389.646,94.55,-223.993
389.552,94.411,-223.986
389.671,94.514,-224.066
389.468,94.484,-224.078
389.62,94.449,-223.898
389.636,94.549,-223.591
389.458,94.416,-223.805
389.374,94.407,-223.848
389.537,94.465,-223.772
389.53,94.616,-223.723
389.549,94.59,-223.868
389.522,94.595,-223.845
389.752,94.585,-223.777
389.542,94.67,-223.96
389.63,94.715,-223.872
389.532,94.601,-223.842
389.845,94.552,-223.688
389.81,94.575,-223.684
389.708,94.47,-223.716
389.665,94.373,-223.739
389.766,94.407,-223.763
389.926,94.388,-223.7
389.639,94.415,-223.688
389.566,94.449,-223.758
389.539,94.43,-223.738
389.551,94.431,-223.746
389.528,94.498,-223.753
389.564,94.624,-223.788
389.484,94.674,-223.854
389.849,94.555,-223.95
389.601,94.736,-223.883
389.668,94.632,-223.846
389.507,94.717,-223.646
389.55,94.83,-223.831
389.75,94.784,-223.834
389.475,94.817,-223.855
389.745,94.669,-223.77
389.555,94.683,-223.603
389.621,94.631,-223.627
389.65,94.559,-223.508
389.602,94.654,-223.569
389.628,94.558,-223.484
389.707,94.687,-223.628
389.544,94.676,-223.764
389.701,94.704,-223.698
389.695,94.39,-223.921
389.688,94.749,-223.867
389.731,94.515,-223.799
390.69,94.577,-223.901
390.718,94.571,-223.704
389.66,94.606,-223.793
389.703,94.549,-223.967
389.858,94.587,-223.952
389.865,94.67,-223.796
389.849,94.798,-223.904
389.73,94.628,-223.819
390.456,94.643,-223.881
389.602,94.751,-224.002
389.716,94.913,-223.829
389.57,94.711,-223.834
389.632,94.695,-223.757
389.671,94.632,-223.657
389.746,94.618,-223.908
389.565,94.719,-223.824
389.454,94.75,-223.741
389.435,94.724,-223.714
389.389,94.662,-223.777
389.493,94.606,-223.694
389.492,94.558,-223.592
389.437,94.572,-223.797
389.261,94.564,-223.953
389.343,94.304,-223.771
389.249,94.581,-223.919
389.558,94.472,-223.778
389.335,94.596,-223.704
389.526,94.642,-223.85
389.503,94.564,-223.886
389.401,94.417,-223.866
389.266,94.413,-223.895
389.313,94.413,-223.821
389.48,94.437,-223.697
389.577,94.577,-223.767
389.835,94.804,-223.871
389.43,94.541,-223.862
389.388,94.676,-223.801
389.48,94.555,-223.785
389.561,94.744,-223.836
389.274,94.646,-223.792
389.334,94.526,-223.748
389.383,94.464,-223.657
389.44,94.393,-223.913
389.506,94.597,-223.763
389.62,94.542,-223.736
389.414,94.526,-223.889
389.669,94.566,-223.772
389.556,94.577,-223.76
389.595,94.564,-223.908
389.578,94.819,-223.798
389.754,94.688,-223.754
389.621,94.536,-223.819
389.577,94.461,-223.949
389.543,94.468,-223.875
389.524,94.423,-223.939
389.631,94.49,-223.902
389.659,94.655,-223.767
389.589,94.541,-223.705
389.707,94.689,-223.77
389.699,94.655,-223.863
389.748,94.593,-224.0
389.677,94.453,-223.994
389.745,94.564,-223.956
389.621,94.587,-223.981
389.773,94.607,-223.952
389.693,94.573,-223.915
389.696,94.621,-224.059
389.491,94.716,-223.843
389.449,94.568,-223.751
389.448,94.544,-223.852
389.473,94.579,-223.87
389.404,94.459,-223.866
389.708,94.58,-223.843
389.488,94.581,-223.805
389.513,94.595,-223.851
389.457,94.509,-223.955
389.507,94.668,-223.796
390.45,94.633,-223.794
390.555,94.692,-223.891
390.488,94.615,-223.812
390.791,94.565,-223.822
389.627,94.475,-223.844
389.44,94.619,-223.912
389.609,94.696,-223.854
389.801,94.803,-223.864
389.628,94.693,-223.852
389.508,94.6,-223.962
389.591,94.601,-223.808
389.647,94.483,-223.755
389.436,94.564,-223.783
389.291,94.681,-223.728
389.799,94.694,-223.818
389.774,94.721,-223.768
389.803,94.513,-223.79
389.891,94.521,-223.868
389.69,94.522,-223.93
389.879,94.549,-223.973
389.634,94.611,-223.991
389.462,94.517,-223.757
389.529,94.659,-223.853
389.796,94.527,-223.883
389.722,94.727,-223.885
389.556,94.725,-223.85
389.69,94.755,-223.88
389.6,94.853,-223.919
389.456,94.716,-223.811
389.548,94.61,-223.945
389.644,94.522,-223.815
389.587,94.617,-223.772
389.705,94.561,-223.744
389.824,94.504,-223.886
389.67,94.706,-223.884
389.836,94.621,-224.083
389.645,94.616,-223.98
389.456,94.632,-223.888
390.181,94.661,-223.85
390.925,94.458,-223.843
390.786,94.709,-223.865
390.307,94.483,-223.88
389.624,94.579,-223.837
389.649,94.577,-223.783
389.688,94.495,-223.717
389.696,94.481,-223.655
389.561,94.555,-223.684
389.503,94.616,-223.779
389.537,94.718,-224.028
389.626,94.475,-223.816
389.572,94.578,-223.809
389.508,94.617,-223.765
389.528,94.464,-223.767
389.491,94.547,-223.764
389.366,94.571,-223.78
389.394,94.575,-223.846
389.383,94.449,-223.956
389.587,94.461,-223.961
389.63,94.447,-223.951
389.632,94.46,-223.896
389.517,94.58,-223.843
389.493,94.542,-223.863
389.454,94.561,-223.829
389.475,94.513,-223.874
390.25,94.636,-223.794
390.855,94.777,-223.74
390.232,94.69,-223.79
389.636,94.549,-223.591
389.458,94.416,-223.805
389.374,94.407,-223.848
389.537,94.465,-223.772
389.53,94.616,-223.723
389.549,94.59,-223.868
389.522,94.595,-223.845
389.752,94.585,-223.777
389.542,94.67,-223.96
389.63,94.715,-223.872
389.532,94.601,-223.842
389.845,94.552,-223.688
389.81,94.575,-223.684
390.88,94.555,-223.883
390.491,94.571,-224.037
389.775,94.435,-224.02
389.64,94.535,-223.962
389.755,94.644,-223.947
389.612,94.525,-223.94
389.624,94.706,-223.892
389.729,94.4,-223.873
389.683,94.547,-223.857
389.589,94.576,-223.896
389.539,94.515,-224.004
389.512,94.491,-223.997
389.561,94.556,-223.981
389.559,94.432,-223.962
389.392,94.581,-223.903
389.514,94.432,-223.827
389.443,94.636,-223.915
389.451,94.715,-223.764
389.462,94.717,-223.838
389.561,94.572,-223.755
389.514,94.432,-223.741
389.458,94.364,-223.773
389.405,94.377,-223.79
389.428,94.428,-223.745
389.487,94.452,-223.74
389.61,94.582,-223.868
390.557,94.459,-224.037
389.65,94.378,-223.891
390.72,94.586,-223.768
390.586,94.725,-223.793
390.804,94.538,-223.734
390.736,94.747,-223.746
390.036,94.67,-223.768
390.098,94.677,-223.946
389.722,94.53,-223.908
389.499,94.532,-223.968
389.668,94.708,-223.979
389.406,94.749,-224.013
389.284,94.625,-223.912
389.281,94.582,-223.943
389.217,94.589,-223.836
389.467,94.741,-223.816
389.888,94.682,-223.85
389.54,94.618,-223.898
389.549,94.752,-223.84
389.626,94.562,-223.826
389.613,94.596,-223.75
389.436,94.509,-223.742
389.605,94.585,-223.899
389.84,94.504,-223.811
389.806,94.719,-223.906
389.487,94.563,-223.941
389.505,94.659,-224.008
389.544,94.651,-223.891
389.549,94.677,-223.841
389.512,94.692,-223.784
389.788,94.702,-223.959
389.625,94.649,-223.972
389.513,94.645,-223.871
389.504,94.527,-224.071
389.648,94.649,-223.948
389.761,94.588,-223.947
389.514,94.591,-224.016
389.577,94.645,-223.922
389.681,94.459,-223.782
390.2,94.555,-223.734
389.65,94.521,-223.786
389.545,94.536,-223.961
389.575,94.654,-223.888
389.491,94.64,-223.915
389.581,94.518,-223.946
389.668,94.573,-223.939
389.442,94.506,-223.903
389.54,94.476,-223.871
389.569,94.617,-223.881
389.419,94.572,-223.857
389.54,94.638,-223.929
389.415,94.66,-223.981
389.584,94.603,-224.035
389.364,94.712,-223.895
389.643,94.502,-223.812
390.132,94.538,-224.002
389.941,94.572,-224.068
389.788,94.621,-223.915
389.604,94.584,-223.94
389.603,94.477,-223.986
389.589,94.541,-223.705
389.707,94.689,-223.77
389.699,94.655,-223.863
389.748,94.593,-224.0
389.677,94.453,-223.994
389.745,94.564,-223.956
389.621,94.587,-223.981
389.773,94.607,-223.952
389.693,94.573,-223.915
389.696,94.621,-224.059
389.491,94.716,-223.843
389.449,94.568,-223.751
389.448,94.544,-223.852
389.473,94.579,-223.87
390.252,94.524,-223.953
389.463,94.541,-223.906
389.571,94.719,-223.838
389.514,94.78,-223.885
389.582,94.74,-223.938
389.56,94.692,-223.945
389.518,94.623,-223.984
389.589,94.515,-223.776
389.523,94.52,-224.005
389.549,94.64,-223.883
389.513,94.536,-223.938
389.505,94.444,-224.05
389.385,94.466,-224.205
389.402,94.386,-224.038
389.259,94.425,-223.963
389.308,94.273,-223.891
389.39,94.404,-223.967
389.781,94.376,-224.015
389.9,94.529,-223.902
390.431,94.534,-224.034
390.504,94.492,-224.056
389.356,94.43,-223.924
389.723,94.447,-224.033
389.355,94.465,-223.959
389.493,94.558,-223.871
389.436,94.436,-223.749
389.364,94.448,-223.897
389.501,94.492,-223.97
389.425,94.457,-224.077
389.481,94.487,-223.937
389.733,94.498,-223.853
389.544,94.399,-224.01
389.498,94.35,-223.975
389.412,94.294,-224.004
389.487,94.259,-223.884
389.487,94.309,-223.861
389.635,94.347,-223.848
389.536,94.425,-223.855
389.675,94.396,-224.016
389.684,94.521,-224.071
389.683,94.445,-223.832
389.599,94.527,-223.854
389.648,94.43,-223.977
389.637,94.464,-224.004
389.653,94.503,-223.915
389.627,94.423,-223.864
389.636,94.446,-223.878
389.776,94.489,-223.871
389.476,94.482,-223.956
389.626,94.473,-223.945
389.6,94.287,-223.951
390.079,94.421,-223.893
389.74,94.461,-223.877
389.653,94.432,-223.76
389.725,94.559,-223.981
389.516,94.505,-223.801
389.446,94.564,-223.756
389.558,94.633,-223.977
389.599,94.61,-223.823
389.657,94.521,-223.864
389.431,94.695,-223.871
390.421,94.74,-223.93
390.67,94.704,-223.961
390.644,94.624,-224.013
389.819,94.561,-224.012
389.582,94.473,-223.948
389.666,94.453,-223.972
389.605,94.511,-224.041
389.482,94.697,-223.87
389.615,94.699,-223.871
389.455,94.708,-223.944
389.342,94.693,-223.839
390.792,94.617,-223.804
390.675,94.52,-223.904
390.324,94.67,-223.994
390.42,94.636,-223.919
390.515,94.67,-223.923
390.89,94.492,-223.926
390.88,94.555,-223.883
390.491,94.571,-224.037
389.775,94.435,-224.02
389.64,94.535,-223.962
389.755,94.644,-223.947
389.612,94.525,-223.94
389.624,94.706,-223.892
389.729,94.4,-223.873
389.683,94.547,-223.857
389.589,94.576,-223.896
389.539,94.515,-224.004
389.512,94.491,-223.997
389.561,94.556,-223.981
389.559,94.432,-223.962
389.392,94.581,-223.903
389.514,94.432,-223.827
389.443,94.636,-223.915
389.451,94.715,-223.764
389.462,94.717,-223.838
389.561,94.572,-223.755
389.514,94.432,-223.741
389.458,94.364,-223.773
389.582,94.681,-223.924
389.728,94.576,-223.889
389.776,94.7,-223.923
389.559,94.646,-223.944
389.535,94.632,-223.984
389.577,94.595,-224.031
389.62,94.595,-224.004
389.696,94.548,-223.886
389.871,94.516,-223.867
389.582,94.46,-223.982
389.479,94.487,-223.868
389.661,94.411,-223.845
389.629,94.461,-223.761
389.56,94.445,-223.809
389.587,94.412,-223.894
389.422,94.458,-223.823
390.364,94.416,-223.886
390.412,94.49,-223.99
390.692,94.528,-223.816
389.876,94.382,-223.852
389.673,94.537,-223.915
389.441,94.463,-223.796
389.44,94.567,-223.904
389.35,94.533,-223.789
389.473,94.48,-223.8
389.355,94.519,-223.9
389.588,94.683,-223.854
389.691,94.772,-223.898
389.621,94.57,-223.772
389.522,94.522,-223.877
389.391,94.602,-223.909
389.809,94.587,-223.712
389.708,94.629,-223.722
389.419,94.532,-223.594
389.609,94.669,-223.85
389.6,94.742,-223.816
389.487,94.556,-223.962
389.393,94.353,-223.947
389.589,94.465,-223.837
389.38,94.574,-223.683
389.435,94.502,-223.824
389.439,94.636,-223.925
389.432,94.519,-223.946
389.194,94.454,-223.823
389.336,94.438,-223.837
389.386,94.414,-224.059
389.38,94.465,-223.952
389.392,94.488,-223.86
389.382,94.404,-223.93
389.514,94.518,-223.825
389.359,94.593,-223.752
389.671,94.38,-223.834
390.409,94.621,-223.783
389.974,94.518,-223.941
390.661,94.502,-223.813
390.695,94.431,-223.886
390.77,94.533,-224.074
390.551,94.407,-224.005
389.725,94.519,-223.93
389.563,94.334,-223.878
389.445,94.517,-224.012
389.382,94.474,-224.003
389.677,94.528,-223.76
389.531,94.569,-223.808
389.556,94.476,-223.756
389.448,94.52,-223.879
389.564,94.498,-223.883
389.516,94.499,-223.848
389.678,94.522,-223.852
389.451,94.525,-223.992
389.848,94.502,-223.882
389.667,94.357,-223.937
389.782,94.383,-223.96
389.632,94.405,-223.942
389.595,94.375,-224.112
389.533,94.241,-224.1
389.586,94.329,-223.943
389.451,94.439,-223.891
389.501,94.466,-223.996
389.589,94.466,-224.099
390.428,94.382,-224.141
390.416,94.351,-224.081
390.719,94.38,-223.989
390.252,94.524,-223.953
389.463,94.541,-223.906
389.571,94.719,-223.838
389.514,94.78,-223.885
389.582,94.74,-223.938
389.56,94.692,-223.945
389.518,94.623,-223.984
389.589,94.515,-223.776
389.523,94.52,-224.005
389.549,94.64,-223.883
389.513,94.536,-223.938
389.505,94.444,-224.05
389.385,94.466,-224.205
389.402,94.386,-224.038
389.259,94.425,-223.963
389.308,94.273,-223.891
389.39,94.404,-223.967
389.401,94.564,-223.816
389.463,94.439,-223.763
389.541,94.442,-223.856
389.514,94.388,-224.077
389.706,94.46,-224.011
389.742,94.666,-224.063
389.55,94.525,-224.036
389.791,94.455,-223.749
389.941,94.531,-223.737
389.58,94.484,-223.823
389.556,94.418,-223.763
389.519,94.425,-223.858
389.508,94.358,-223.941
389.446,94.342,-223.818
389.458,94.382,-223.852
389.555,94.274,-223.958
389.678,94.407,-223.952
389.772,94.432,-224.009
389.829,94.461,-223.892
389.654,94.361,-223.874
389.615,94.344,-223.85
389.658,94.427,-223.784
389.605,94.502,-223.805
389.469,94.488,-223.9
389.547,94.586,-223.945
389.949,94.483,-223.908
389.702,94.451,-223.855
390.254,94.371,-223.912
390.621,94.362,-223.917
391.0,94.6,-223.79
389.555,94.515,-223.822
389.942,94.541,-223.866
389.742,94.627,-223.739
389.481,94.521,-223.84
389.634,94.551,-223.669
389.63,94.48,-223.738
389.532,94.444,-223.836
389.641,94.61,-223.916
389.575,94.604,-224.03
389.59,94.558,-223.978
389.57,94.633,-223.858
389.708,94.618,-223.928
389.583,94.643,-223.743
389.54,94.706,-223.771
389.49,94.768,-223.917
390.57,94.729,-223.883
390.593,94.646,-223.71
390.266,94.411,-223.811
390.651,94.543,-223.778
390.757,94.376,-223.908
390.891,94.494,-223.827
390.29,94.567,-223.691
390.607,94.516,-223.854
390.443,94.417,-223.73
389.663,94.364,-223.808
389.501,94.225,-223.703
389.617,94.425,-223.686
389.591,94.42,-223.814
389.689,94.446,-223.726
389.757,94.436,-223.679
389.765,94.569,-223.829
389.748,94.567,-223.857
389.852,94.448,-223.655
389.713,94.467,-223.731
390.211,94.485,-223.774
389.916,94.42,-223.747
389.767,94.405,-223.667
389.827,94.468,-223.694
389.886,94.417,-223.759
389.973,94.342,-223.799
389.882,94.257,-223.904
389.834,94.336,-223.771
389.683,94.533,-223.927
389.798,94.514,-223.927
389.632,94.301,-223.751
389.803,94.462,-223.75
389.592,94.689,-223.908
389.971,94.721,-223.831
389.571,94.516,-223.785
389.653,94.436,-223.85
389.559,94.57,-223.94
389.485,94.744,-224.092
389.517,94.579,-223.867
389.625,94.626,-224.002
389.592,94.544,-223.968
389.582,94.681,-223.924
389.728,94.576,-223.889
389.776,94.7,-223.923
389.559,94.646,-223.944
389.535,94.632,-223.984
389.577,94.595,-224.031
389.62,94.595,-224.004
389.696,94.548,-223.886
389.871,94.516,-223.867
389.582,94.46,-223.982
389.479,94.487,-223.868
389.661,94.411,-223.845
389.629,94.461,-223.761
389.56,94.445,-223.809
389.587,94.412,-223.894
389.52,94.542,-223.77
389.565,94.603,-223.798
389.6,94.488,-223.699
389.489,94.551,-223.828
390.637,94.509,-223.802
390.526,94.504,-223.913
390.382,94.515,-223.862
390.737,94.438,-223.829
390.623,94.536,-223.809
390.251,94.535,-223.828
390.827,94.537,-223.817
390.484,94.517,-223.902
389.344,94.495,-223.934
389.336,94.507,-223.883
389.994,94.576,-223.75
389.542,94.459,-223.858
390.013,94.453,-223.852
389.461,94.377,-223.728
389.316,94.483,-223.837
389.456,94.512,-223.8
389.336,94.452,-223.795
389.535,94.455,-223.801
389.419,94.702,-223.673
389.366,94.615,-223.678
389.478,94.471,-223.743
389.576,94.47,-223.903
389.555,94.5,-223.982
389.641,94.554,-224.011
389.45,94.504,-223.828
389.405,94.677,-223.807
389.484,94.613,-223.681
389.624,94.647,-223.76
389.721,94.595,-223.695
389.338,94.452,-223.881
389.295,94.413,-223.696
389.411,94.374,-223.826
389.574,94.566,-223.79
389.405,94.44,-223.783
389.4,94.459,-223.839
389.846,94.602,-223.781
389.412,94.561,-223.811
389.193,94.549,-223.832
389.421,94.594,-223.805
389.634,94.431,-223.842
390.721,94.471,-223.816
390.534,94.454,-223.817
389.229,94.625,-223.695
389.41,94.646,-223.742
389.839,94.609,-224.042
390.576,94.643,-223.76
389.395,94.483,-223.873
389.374,94.4,-223.837
389.509,94.367,-223.944
389.475,94.319,-223.878
389.606,94.319,-223.858
389.34,94.478,-223.839
389.372,94.573,-223.859
389.284,94.545,-223.964
389.347,94.4,-223.797
389.653,94.474,-223.816
389.622,94.475,-223.767
389.478,94.339,-223.787
389.43,94.341,-223.866
389.448,94.32,-223.827
389.487,94.326,-223.747
389.475,94.333,-223.706
389.504,94.335,-223.702
389.72,94.351,-223.675
389.769,94.416,-223.726
389.654,94.413,-223.819
389.447,94.503,-223.837
389.364,94.483,-223.835
389.545,94.511,-223.721
389.46,94.515,-223.74
